rate_id,monster_id,monster_name,monster_level,channel,itemgroup,rolls,item_id,item_name,prefix_id,prefix,quantity,millionths,chance_pct,expected_drops_per_kill,chance_per_kill_pct,status
8632,255,White Beast of Demon Crack Troop,69,0,157,2,282,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8633,255,White Beast of Demon Crack Troop,69,0,157,2,290,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8634,255,White Beast of Demon Crack Troop,69,0,157,2,298,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8635,255,White Beast of Demon Crack Troop,69,0,157,2,306,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8636,255,White Beast of Demon Crack Troop,69,0,157,2,314,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8637,255,White Beast of Demon Crack Troop,69,0,157,2,322,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8638,255,White Beast of Demon Crack Troop,69,0,157,2,323,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8639,255,White Beast of Demon Crack Troop,69,0,157,2,324,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8640,255,White Beast of Demon Crack Troop,69,0,157,2,325,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8641,255,White Beast of Demon Crack Troop,69,0,157,2,326,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8642,255,White Beast of Demon Crack Troop,69,0,157,2,327,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8643,255,White Beast of Demon Crack Troop,69,0,157,2,328,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8644,255,White Beast of Demon Crack Troop,69,0,157,2,329,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8645,255,White Beast of Demon Crack Troop,69,0,157,2,330,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8646,255,White Beast of Demon Crack Troop,69,0,157,2,331,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8647,255,White Beast of Demon Crack Troop,69,0,157,2,523,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8648,255,White Beast of Demon Crack Troop,69,0,157,2,446,Sea Bream with Blood,0,Plain,1,1200,0.12,0.0024,0.239856,original-2006-base-no-buffs
8649,256,White Beast of Demon Crack Troop,70,0,158,2,31,Zamogeon,0,Plain,25000,418000,41.8,0.836,66.1276,original-2006-base-no-buffs
8650,256,White Beast of Demon Crack Troop,70,0,158,2,643,Third Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8651,256,White Beast of Demon Crack Troop,70,0,158,2,644,Forth Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8652,256,White Beast of Demon Crack Troop,70,0,158,2,382,White DaeChangEau,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8653,256,White Beast of Demon Crack Troop,70,0,158,2,383,White DaeChangEau Hair Decoration,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8654,256,White Beast of Demon Crack Troop,70,0,158,2,384,White DaeChangEau Gloves,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8655,256,White Beast of Demon Crack Troop,70,0,158,2,385,White DaeChangEau Shoes,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8656,256,White Beast of Demon Crack Troop,70,0,158,2,386,White DaeChangEau Shorts,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8657,256,White Beast of Demon Crack Troop,70,0,158,2,431,Iron Shield With Gong,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8658,256,White Beast of Demon Crack Troop,70,0,158,2,276,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8659,256,White Beast of Demon Crack Troop,70,0,158,2,277,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8660,256,White Beast of Demon Crack Troop,70,0,158,2,284,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8661,256,White Beast of Demon Crack Troop,70,0,158,2,285,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8662,256,White Beast of Demon Crack Troop,70,0,158,2,292,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8663,256,White Beast of Demon Crack Troop,70,0,158,2,293,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8664,256,White Beast of Demon Crack Troop,70,0,158,2,300,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8665,256,White Beast of Demon Crack Troop,70,0,158,2,301,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8666,256,White Beast of Demon Crack Troop,70,0,158,2,308,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8667,256,White Beast of Demon Crack Troop,70,0,158,2,309,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8668,256,White Beast of Demon Crack Troop,70,0,158,2,316,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8669,256,White Beast of Demon Crack Troop,70,0,158,2,318,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8670,256,White Beast of Demon Crack Troop,70,0,158,2,282,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8671,256,White Beast of Demon Crack Troop,70,0,158,2,290,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8672,256,White Beast of Demon Crack Troop,70,0,158,2,298,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8673,256,White Beast of Demon Crack Troop,70,0,158,2,306,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8674,256,White Beast of Demon Crack Troop,70,0,158,2,314,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8675,256,White Beast of Demon Crack Troop,70,0,158,2,322,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8676,256,White Beast of Demon Crack Troop,70,0,158,2,323,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8677,256,White Beast of Demon Crack Troop,70,0,158,2,324,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8678,256,White Beast of Demon Crack Troop,70,0,158,2,325,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8679,256,White Beast of Demon Crack Troop,70,0,158,2,326,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8680,256,White Beast of Demon Crack Troop,70,0,158,2,327,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8681,256,White Beast of Demon Crack Troop,70,0,158,2,328,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8682,256,White Beast of Demon Crack Troop,70,0,158,2,329,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8683,256,White Beast of Demon Crack Troop,70,0,158,2,330,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8684,256,White Beast of Demon Crack Troop,70,0,158,2,331,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8685,256,White Beast of Demon Crack Troop,70,0,158,2,523,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8686,256,White Beast of Demon Crack Troop,70,0,158,2,446,Sea Bream with Blood,0,Plain,1,1200,0.12,0.0024,0.239856,original-2006-base-no-buffs
8687,257,Blue Beast of Demon Crack Troop,70,0,159,2,31,Zamogeon,0,Plain,25000,418000,41.8,0.836,66.1276,original-2006-base-no-buffs
8688,257,Blue Beast of Demon Crack Troop,70,0,159,2,643,Third Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8689,257,Blue Beast of Demon Crack Troop,70,0,159,2,644,Forth Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8690,257,Blue Beast of Demon Crack Troop,70,0,159,2,382,White DaeChangEau,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8691,257,Blue Beast of Demon Crack Troop,70,0,159,2,383,White DaeChangEau Hair Decoration,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8692,257,Blue Beast of Demon Crack Troop,70,0,159,2,384,White DaeChangEau Gloves,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8693,257,Blue Beast of Demon Crack Troop,70,0,159,2,385,White DaeChangEau Shoes,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8694,257,Blue Beast of Demon Crack Troop,70,0,159,2,386,White DaeChangEau Shorts,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8695,257,Blue Beast of Demon Crack Troop,70,0,159,2,431,Iron Shield With Gong,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8696,257,Blue Beast of Demon Crack Troop,70,0,159,2,276,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8697,257,Blue Beast of Demon Crack Troop,70,0,159,2,277,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8698,257,Blue Beast of Demon Crack Troop,70,0,159,2,284,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8699,257,Blue Beast of Demon Crack Troop,70,0,159,2,285,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8700,257,Blue Beast of Demon Crack Troop,70,0,159,2,292,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8701,257,Blue Beast of Demon Crack Troop,70,0,159,2,293,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8702,257,Blue Beast of Demon Crack Troop,70,0,159,2,300,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8703,257,Blue Beast of Demon Crack Troop,70,0,159,2,301,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8704,257,Blue Beast of Demon Crack Troop,70,0,159,2,308,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8705,257,Blue Beast of Demon Crack Troop,70,0,159,2,309,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8706,257,Blue Beast of Demon Crack Troop,70,0,159,2,316,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8707,257,Blue Beast of Demon Crack Troop,70,0,159,2,318,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8708,257,Blue Beast of Demon Crack Troop,70,0,159,2,282,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8709,257,Blue Beast of Demon Crack Troop,70,0,159,2,290,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8710,257,Blue Beast of Demon Crack Troop,70,0,159,2,298,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8711,257,Blue Beast of Demon Crack Troop,70,0,159,2,306,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8712,257,Blue Beast of Demon Crack Troop,70,0,159,2,314,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8713,257,Blue Beast of Demon Crack Troop,70,0,159,2,322,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8714,257,Blue Beast of Demon Crack Troop,70,0,159,2,323,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8715,257,Blue Beast of Demon Crack Troop,70,0,159,2,324,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8716,257,Blue Beast of Demon Crack Troop,70,0,159,2,325,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8717,257,Blue Beast of Demon Crack Troop,70,0,159,2,326,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8718,257,Blue Beast of Demon Crack Troop,70,0,159,2,327,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8719,257,Blue Beast of Demon Crack Troop,70,0,159,2,328,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8720,257,Blue Beast of Demon Crack Troop,70,0,159,2,329,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8721,257,Blue Beast of Demon Crack Troop,70,0,159,2,330,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8722,257,Blue Beast of Demon Crack Troop,70,0,159,2,331,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8723,257,Blue Beast of Demon Crack Troop,70,0,159,2,523,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8724,257,Blue Beast of Demon Crack Troop,70,0,159,2,446,Sea Bream with Blood,0,Plain,1,1200,0.12,0.0024,0.239856,original-2006-base-no-buffs
8725,258,Blue Beast of Demon Crack Troop,71,0,160,2,31,Zamogeon,0,Plain,25300,418000,41.8,0.836,66.1276,original-2006-base-no-buffs
8726,258,Blue Beast of Demon Crack Troop,71,0,160,2,643,Third Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8727,258,Blue Beast of Demon Crack Troop,71,0,160,2,644,Forth Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8728,258,Blue Beast of Demon Crack Troop,71,0,160,2,377,Diamond Armor,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8729,258,Blue Beast of Demon Crack Troop,71,0,160,2,378,Diamond Helmet,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8730,258,Blue Beast of Demon Crack Troop,71,0,160,2,379,Diamond Gloves,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8731,258,Blue Beast of Demon Crack Troop,71,0,160,2,380,Diamond Shoes,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8732,258,Blue Beast of Demon Crack Troop,71,0,160,2,381,Diamond Shorts,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8733,258,Blue Beast of Demon Crack Troop,71,0,160,2,431,Iron Shield With Gong,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8734,258,Blue Beast of Demon Crack Troop,71,0,160,2,276,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8735,258,Blue Beast of Demon Crack Troop,71,0,160,2,277,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8736,258,Blue Beast of Demon Crack Troop,71,0,160,2,284,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8737,258,Blue Beast of Demon Crack Troop,71,0,160,2,285,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8738,258,Blue Beast of Demon Crack Troop,71,0,160,2,292,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8739,258,Blue Beast of Demon Crack Troop,71,0,160,2,293,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8740,258,Blue Beast of Demon Crack Troop,71,0,160,2,300,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8741,258,Blue Beast of Demon Crack Troop,71,0,160,2,301,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8742,258,Blue Beast of Demon Crack Troop,71,0,160,2,308,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8743,258,Blue Beast of Demon Crack Troop,71,0,160,2,309,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8744,258,Blue Beast of Demon Crack Troop,71,0,160,2,316,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8745,258,Blue Beast of Demon Crack Troop,71,0,160,2,318,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8746,258,Blue Beast of Demon Crack Troop,71,0,160,2,282,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8747,258,Blue Beast of Demon Crack Troop,71,0,160,2,290,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8748,258,Blue Beast of Demon Crack Troop,71,0,160,2,298,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8749,258,Blue Beast of Demon Crack Troop,71,0,160,2,306,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8750,258,Blue Beast of Demon Crack Troop,71,0,160,2,314,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8751,258,Blue Beast of Demon Crack Troop,71,0,160,2,322,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8752,258,Blue Beast of Demon Crack Troop,71,0,160,2,323,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8753,258,Blue Beast of Demon Crack Troop,71,0,160,2,324,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8754,258,Blue Beast of Demon Crack Troop,71,0,160,2,325,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8755,258,Blue Beast of Demon Crack Troop,71,0,160,2,326,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8756,258,Blue Beast of Demon Crack Troop,71,0,160,2,327,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8757,258,Blue Beast of Demon Crack Troop,71,0,160,2,328,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8758,258,Blue Beast of Demon Crack Troop,71,0,160,2,329,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8759,258,Blue Beast of Demon Crack Troop,71,0,160,2,330,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8760,258,Blue Beast of Demon Crack Troop,71,0,160,2,331,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8761,258,Blue Beast of Demon Crack Troop,71,0,160,2,523,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8762,258,Blue Beast of Demon Crack Troop,71,0,160,2,446,Sea Bream with Blood,0,Plain,1,1200,0.12,0.0024,0.239856,original-2006-base-no-buffs
8763,259,Blue Beast of Demon Crack Troop,72,0,161,2,31,Zamogeon,0,Plain,25600,418000,41.8,0.836,66.1276,original-2006-base-no-buffs
8764,259,Blue Beast of Demon Crack Troop,72,0,161,2,643,Third Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8765,259,Blue Beast of Demon Crack Troop,72,0,161,2,644,Forth Piece of Bronze Mirror,0,Plain,1,1500,0.15,0.003,0.299775,original-2006-base-no-buffs
8766,259,Blue Beast of Demon Crack Troop,72,0,161,2,372,Diamond Scaled Armor,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8767,259,Blue Beast of Demon Crack Troop,72,0,161,2,373,Diamond Scaled Helmet,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8768,259,Blue Beast of Demon Crack Troop,72,0,161,2,374,Diamond Scaled Gloves,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8769,259,Blue Beast of Demon Crack Troop,72,0,161,2,375,Diamond Scaled Shoes,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8770,259,Blue Beast of Demon Crack Troop,72,0,161,2,376,Diamond Scaled Shorts,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8771,259,Blue Beast of Demon Crack Troop,72,0,161,2,431,Iron Shield With Gong,0,Plain,1,160,0.016,0.00032,0.03199744000000001,original-2006-base-no-buffs
8772,259,Blue Beast of Demon Crack Troop,72,0,161,2,276,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8773,259,Blue Beast of Demon Crack Troop,72,0,161,2,277,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8774,259,Blue Beast of Demon Crack Troop,72,0,161,2,284,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8775,259,Blue Beast of Demon Crack Troop,72,0,161,2,285,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8776,259,Blue Beast of Demon Crack Troop,72,0,161,2,292,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8777,259,Blue Beast of Demon Crack Troop,72,0,161,2,293,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8778,259,Blue Beast of Demon Crack Troop,72,0,161,2,300,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8779,259,Blue Beast of Demon Crack Troop,72,0,161,2,301,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8780,259,Blue Beast of Demon Crack Troop,72,0,161,2,308,Talisman of Wonder,0,Plain,1,30,0.003,6e-05,0.00599991,original-2006-base-no-buffs
8781,259,Blue Beast of Demon Crack Troop,72,0,161,2,309,Talisman of Wonder,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8782,259,Blue Beast of Demon Crack Troop,72,0,161,2,316,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8783,259,Blue Beast of Demon Crack Troop,72,0,161,2,318,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8784,259,Blue Beast of Demon Crack Troop,72,0,161,2,282,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8785,259,Blue Beast of Demon Crack Troop,72,0,161,2,290,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8786,259,Blue Beast of Demon Crack Troop,72,0,161,2,298,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8787,259,Blue Beast of Demon Crack Troop,72,0,161,2,306,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8788,259,Blue Beast of Demon Crack Troop,72,0,161,2,314,Talisman of Intensification,0,Plain,1,45,0.0045,9e-05,0.0089997975,original-2006-base-no-buffs
8789,259,Blue Beast of Demon Crack Troop,72,0,161,2,322,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8790,259,Blue Beast of Demon Crack Troop,72,0,161,2,323,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8791,259,Blue Beast of Demon Crack Troop,72,0,161,2,324,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8792,259,Blue Beast of Demon Crack Troop,72,0,161,2,325,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8793,259,Blue Beast of Demon Crack Troop,72,0,161,2,326,Talisman of Protection,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8794,259,Blue Beast of Demon Crack Troop,72,0,161,2,327,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8795,259,Blue Beast of Demon Crack Troop,72,0,161,2,328,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8796,259,Blue Beast of Demon Crack Troop,72,0,161,2,329,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8797,259,Blue Beast of Demon Crack Troop,72,0,161,2,330,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8798,259,Blue Beast of Demon Crack Troop,72,0,161,2,331,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
8799,259,Blue Beast of Demon Crack Troop,72,0,161,2,523,Talisman of Intensification,0,Plain,1,15,0.0015,3e-05,0.0029999774999999998,original-2006-base-no-buffs
