normalized_name,legacy_name,bango_name,bango_key,bango_definition_ordinal,skill_class,legacy_positions,match_basis,field,meaning,unit,compare_index,label_verification,bango_level_json,bango_grade_json,legacy_rpn,bango_prefix_json,bango_rpn_json,legacy_canonical_json,bango_canonical_json,verdict,attribution,notes
mpvaporization,MP Vaporization,MP Vaporization,archer-33,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""53"",""65"",""0""]","[""11"",""0""]",0,"[""160""]","[""160""]","[""number"",""0""]","[[""number"",""160""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
mpvaporization,MP Vaporization,MP Vaporization,archer-33,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""53"",""65"",""0""]","[""11"",""0""]",0,"[""2400""]","[""2400""]","[""number"",""0""]","[[""number"",""2400""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
mpvaporization,MP Vaporization,MP Vaporization,archer-33,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""53"",""65"",""0""]","[""11"",""0""]",0,"[""30000""]","[""30000""]","[""number"",""0""]","[[""number"",""30000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofcriticalhit,Curse of Critical Hit,Curse of Critical Hit,archer-34,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""54"",""67"",""0""]","[""11"",""0""]",26,"[""26""]","[""26""]","[""number"",""26""]","[[""number"",""26""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofcriticalhit,Curse of Critical Hit,Curse of Critical Hit,archer-34,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""54"",""67"",""0""]","[""11"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofcriticalhit,Curse of Critical Hit,Curse of Critical Hit,archer-34,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""54"",""67"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofcriticalhit,Curse of Critical Hit,Curse of Critical Hit,archer-34,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""54"",""67"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofstrength,Curse of Strength,Curse of Strength,archer-35,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""55"",""63"",""0""]","[""11"",""0""]",38,"[""38""]","[""38""]","[""number"",""38""]","[[""number"",""38""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofstrength,Curse of Strength,Curse of Strength,archer-35,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""55"",""63"",""0""]","[""11"",""0""]",0,"[""190""]","[""190""]","[""number"",""0""]","[[""number"",""190""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofstrength,Curse of Strength,Curse of Strength,archer-35,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""55"",""63"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofstrength,Curse of Strength,Curse of Strength,archer-35,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""55"",""63"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofhealth,Curse of Health,Curse of Health,archer-36,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""56"",""63"",""0""]","[""11"",""0""]",38,"[""38""]","[""38""]","[""number"",""38""]","[[""number"",""38""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofhealth,Curse of Health,Curse of Health,archer-36,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""56"",""63"",""0""]","[""11"",""0""]",0,"[""190""]","[""190""]","[""number"",""0""]","[[""number"",""190""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofhealth,Curse of Health,Curse of Health,archer-36,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""56"",""63"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofhealth,Curse of Health,Curse of Health,archer-36,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""56"",""63"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofagility,Curse of Agility,Curse of Agility,archer-37,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""56"",""64"",""0""]","[""11"",""0""]",42,"[""42""]","[""42""]","[""number"",""42""]","[[""number"",""42""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofagility,Curse of Agility,Curse of Agility,archer-37,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""56"",""64"",""0""]","[""11"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofagility,Curse of Agility,Curse of Agility,archer-37,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""56"",""64"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofagility,Curse of Agility,Curse of Agility,archer-37,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""56"",""64"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofintelligence,Curse of Intelligence,Curse of Intelligence,archer-38,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""57"",""64"",""0""]","[""11"",""0""]",42,"[""42""]","[""42""]","[""number"",""42""]","[[""number"",""42""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofintelligence,Curse of Intelligence,Curse of Intelligence,archer-38,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""57"",""64"",""0""]","[""11"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofintelligence,Curse of Intelligence,Curse of Intelligence,archer-38,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""57"",""64"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofintelligence,Curse of Intelligence,Curse of Intelligence,archer-38,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""57"",""64"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofwisdom,Curse of Wisdom,Curse of Wisdom,archer-39,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""58"",""66"",""0""]","[""11"",""0""]",38,"[""38""]","[""38""]","[""number"",""38""]","[[""number"",""38""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofwisdom,Curse of Wisdom,Curse of Wisdom,archer-39,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""58"",""66"",""0""]","[""11"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofwisdom,Curse of Wisdom,Curse of Wisdom,archer-39,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""58"",""66"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofwisdom,Curse of Wisdom,Curse of Wisdom,archer-39,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""58"",""66"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofdefense,Curse of Defense,Curse of Defense,archer-40,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""59"",""67"",""0""]","[""11"",""0""]",83,"[""83""]","[""83""]","[""number"",""83""]","[[""number"",""83""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofdefense,Curse of Defense,Curse of Defense,archer-40,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""59"",""67"",""0""]","[""11"",""0""]",0,"[""180""]","[""180""]","[""number"",""0""]","[[""number"",""180""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
curseofdefense,Curse of Defense,Curse of Defense,archer-40,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""59"",""67"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
curseofdefense,Curse of Defense,Curse of Defense,archer-40,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""59"",""67"",""0""]","[""11"",""0""]",0,"[""60000""]","[""60000""]","[""number"",""0""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
poisoncloud,Poison Cloud,Poison Cloud,archer-41,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""59"",""70"",""0""]","[""11"",""0""]",100 sk_lvl 16 * +,"[[""plus"",""100"",[""mul"",""skill_level"",""16""]]]","[""100 skill_level 16 * +""]","[""add"",[""multiply"",[""number"",""16""],[""variable"",""skill_level""]],[""number"",""100""]]","[[""add"",[""multiply"",[""number"",""16""],[""variable"",""skill_level""]],[""number"",""100""]]]",same,,Canonical arithmetic expressions are semantically identical.
poisoncloud,Poison Cloud,Poison Cloud,archer-41,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""59"",""70"",""0""]","[""11"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
poisoncloud,Poison Cloud,Poison Cloud,archer-41,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""59"",""70"",""0""]","[""11"",""0""]",0,"[""2000""]","[""2000""]","[""number"",""0""]","[[""number"",""2000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
poisoncloud,Poison Cloud,Poison Cloud,archer-41,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""59"",""70"",""0""]","[""11"",""0""]",0,"[""180000""]","[""180000""]","[""number"",""0""]","[[""number"",""180000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
lossofconfidence,Loss of Confidence,Loss of Confidence,archer-42,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""61"",""0""]","[""11"",""0""]",98,"[""98""]","[""98""]","[""number"",""98""]","[[""number"",""98""]]",same,,Canonical arithmetic expressions are semantically identical.
lossofconfidence,Loss of Confidence,Loss of Confidence,archer-42,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""61"",""0""]","[""11"",""0""]",0,"[""90""]","[""90""]","[""number"",""0""]","[[""number"",""90""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
lossofconfidence,Loss of Confidence,Loss of Confidence,archer-42,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""61"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
lossofconfidence,Loss of Confidence,Loss of Confidence,archer-42,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""61"",""0""]","[""11"",""0""]",0,"[""30000""]","[""30000""]","[""number"",""0""]","[[""number"",""30000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
sightblockade,Sight Blockade,Sight Blockade,archer-43,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""62"",""0""]","[""11"",""0""]",100,"[""100""]","[""100""]","[""number"",""100""]","[[""number"",""100""]]",same,,Canonical arithmetic expressions are semantically identical.
sightblockade,Sight Blockade,Sight Blockade,archer-43,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""62"",""0""]","[""11"",""0""]",0,"[""170""]","[""170""]","[""number"",""0""]","[[""number"",""170""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
sightblockade,Sight Blockade,Sight Blockade,archer-43,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""62"",""0""]","[""11"",""0""]",0,"[""1800""]","[""1800""]","[""number"",""0""]","[[""number"",""1800""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
sightblockade,Sight Blockade,Sight Blockade,archer-43,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""62"",""0""]","[""11"",""0""]",0,"[""30000""]","[""30000""]","[""number"",""0""]","[[""number"",""30000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
buffremover,Buff Remover,Buff Remover,archer-44,1,archer,18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""63"",""0""]","[""11"",""0""]",68,"[""68""]","[""68""]","[""number"",""68""]","[[""number"",""68""]]",same,,Canonical arithmetic expressions are semantically identical.
buffremover,Buff Remover,Buff Remover,archer-44,1,archer,18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""63"",""0""]","[""11"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
buffremover,Buff Remover,Buff Remover,archer-44,1,archer,18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""63"",""0""]","[""11"",""0""]",0,"[""2300""]","[""2300""]","[""number"",""0""]","[[""number"",""2300""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
buffremover,Buff Remover,Buff Remover,archer-44,1,archer,18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""63"",""0""]","[""11"",""0""]",0,"[""15000""]","[""15000""]","[""number"",""0""]","[[""number"",""15000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
arrowexplosion,Arrow Explosion,Arrow Explosion,archer-46,1,archer,20,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""43"",""0""]",20 ch_lvl 4 * +,"[[""plus"",""20"",[""mul"",""char_level"",""4""]]]","[""20 char_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""20""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""20""]]]",same,,Canonical arithmetic expressions are semantically identical.
arrowexplosion,Arrow Explosion,Arrow Explosion,archer-46,1,archer,20,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""43"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
arrowexplosion,Arrow Explosion,Arrow Explosion,archer-46,1,archer,20,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""43"",""0""]",1500,"[""1800""]","[""1800""]","[""number"",""1500""]","[[""number"",""1800""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
arrowexplosion,Arrow Explosion,Arrow Explosion,archer-46,1,archer,20,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""43"",""0""]",320000 sk_lvl 20000 * -,"[""300000"",""270000"",""240000"",""210000"",""180000"",""150000""]","[""300000"",""270000"",""240000"",""210000"",""180000"",""150000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""300000""],[""number"",""270000""],[""number"",""240000""],[""number"",""210000""],[""number"",""180000""],[""number"",""150000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
sharpness,Sharpness,sharpness,archer-47,1,archer,19,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""1""]",90,"[""50""]","[""50""]","[""number"",""90""]","[[""number"",""50""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
sharpness,Sharpness,sharpness,archer-47,1,archer,19,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""1""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
sharpness,Sharpness,sharpness,archer-47,1,archer,19,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""1""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
sharpness,Sharpness,sharpness,archer-47,1,archer,19,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""1""]",0,"[""600000""]","[""600000""]","[""number"",""0""]","[[""number"",""600000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
arrowrain,Arrow Rain,Arrow rain,archer-48,1,archer,19,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""70"",""0""]","[""23"",""0""]",20 ch_lvl 4 * +,"[[""plus"",""20"",[""mul"",""char_level"",""4""]]]","[""20 char_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""20""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""char_level""]],[""number"",""20""]]]",same,,Canonical arithmetic expressions are semantically identical.
arrowrain,Arrow Rain,Arrow rain,archer-48,1,archer,19,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
arrowrain,Arrow Rain,Arrow rain,archer-48,1,archer,19,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",1500,"[""2000""]","[""2000""]","[""number"",""1500""]","[[""number"",""2000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
arrowrain,Arrow Rain,Arrow rain,archer-48,1,archer,19,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""70"",""0""]","[""23"",""0""]",320000 sk_lvl 20000 * -,"[""300000"",""270000"",""240000"",""210000"",""180000"",""150000""]","[""300000"",""270000"",""240000"",""210000"",""180000"",""150000""]","[""subtract"",[""number"",""320000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""300000""],[""number"",""270000""],[""number"",""240000""],[""number"",""210000""],[""number"",""180000""],[""number"",""150000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
artillery,Artillery,Artillery,archer-80,1,archer,17|18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-80,1,archer,17|18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-80,1,archer,17|18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-80,1,archer,17|18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""50"",""0""]","[""7"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-81,1,archer,17|18,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-81,1,archer,17|18,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-81,1,archer,17|18,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
artillery,Artillery,Artillery,archer-81,1,archer,17|18,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""50"",""0""]","[""11"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
provocationofblow,Provocation of Blow,Provocation of Blow,knight-42,1,knight,13,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""43"",""0""]",sk_lvl 1 - 20 + sk_lvl * 120 +,"[[""plus"",""200"",[""mul"",""skill_level"",[""plus"",""20"",[""minus"",""skill_level"",""1""]]]]]","[""200 skill_level 20 skill_level 1 - + * +""]","[""add"",[""multiply"",[""add"",[""number"",""20""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""120""]]","[[""add"",[""multiply"",[""add"",[""number"",""20""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""200""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
provocationofblow,Provocation of Blow,Provocation of Blow,knight-42,1,knight,13,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""60""]","[""60""]","[""number"",""0""]","[[""number"",""60""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
provocationofblow,Provocation of Blow,Provocation of Blow,knight-42,1,knight,13,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
provocationofblow,Provocation of Blow,Provocation of Blow,knight-42,1,knight,13,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",50000,"[""50000""]","[""50000""]","[""number"",""50000""]","[[""number"",""50000""]]",same,,Canonical arithmetic expressions are semantically identical.
sworddance,Sword Dance,Sword Dance,knight-43,1,knight,12,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""23"",""0""]",sk_lvl 1 - 20 + sk_lvl * 120 + 7 4 / *,"[[""mul"",[""plus"",""120"",[""mul"",""skill_level"",[""plus"",""20"",[""minus"",""skill_level"",""1""]]]],""1.75""]]","[""120 skill_level 20 skill_level 1 - + * + 1.75 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""20""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""120""]],[""number"",""7/4""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""20""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""120""]],[""number"",""7/4""]]]",same,,Canonical arithmetic expressions are semantically identical.
sworddance,Sword Dance,Sword Dance,knight-43,1,knight,12,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""60""]","[""60""]","[""number"",""0""]","[[""number"",""60""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
sworddance,Sword Dance,Sword Dance,knight-43,1,knight,12,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
sworddance,Sword Dance,Sword Dance,knight-43,1,knight,12,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",20000,"[""170000"",""150000"",""130000"",""110000"",""90000""]","[""170000"",""150000"",""130000"",""110000"",""90000""]","[""number"",""20000""]","[[""number"",""170000""],[""number"",""150000""],[""number"",""130000""],[""number"",""110000""],[""number"",""90000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
