ita_azon,attribute_ordinal,attribute,values_json,provenance,source_file,source_line
1770,9,resistlitning,"[""1""]",bango-file,inititem.dat,4917
1770,10,resistcurse,"[""1""]",bango-file,inititem.dat,4917
1770,11,resistpalsy,"[""1""]",bango-file,inititem.dat,4917
1771,1,Str,"[""2""]",bango-file,inititem.dat,4920
1771,2,Hth,"[""3""]",bango-file,inititem.dat,4920
1771,3,defense,"[""28""]",bango-file,inititem.dat,4920
1771,4,dodge,"[""59""]",bango-file,inititem.dat,4920
1771,5,absorb,"[""4""]",bango-file,inititem.dat,4920
1771,6,resistfire,"[""1""]",bango-file,inititem.dat,4920
1771,7,resistice,"[""1""]",bango-file,inititem.dat,4920
1771,8,resistlitning,"[""1""]",bango-file,inititem.dat,4920
1774,1,buff,"[""257"",""1200"",""0""]",bango-file,inititem.dat,4929
1796,1,quest,"[""5063"",""1""]",bango-file,inititem.dat,4996
1797,1,quest,"[""5064"",""1""]",bango-file,inititem.dat,4997
1798,1,quest,"[""5065"",""1""]",bango-file,inititem.dat,4998
1799,1,quest,"[""5066"",""1""]",bango-file,inititem.dat,4999
1800,1,quest,"[""5067"",""1""]",bango-file,inititem.dat,5000
1801,1,aspeed,"[""700""]",bango-file,inititem.dat,5005
1801,2,Str,"[""7""]",bango-file,inititem.dat,5005
1801,3,Hth,"[""4""]",bango-file,inititem.dat,5005
1801,4,Dex,"[""3""]",bango-file,inititem.dat,5005
1801,5,Attack,"[""456"",""533""]",bango-file,inititem.dat,5005
1801,6,hp,"[""650""]",bango-file,inititem.dat,5005
1801,7,hit,"[""89""]",bango-file,inititem.dat,5005
1802,1,aspeed,"[""1400""]",bango-file,inititem.dat,5008
1802,2,Str,"[""11""]",bango-file,inititem.dat,5008
1802,3,Hth,"[""3""]",bango-file,inititem.dat,5008
1802,4,Attack,"[""715"",""791""]",bango-file,inititem.dat,5008
1802,5,hp,"[""600""]",bango-file,inititem.dat,5008
1802,6,hit,"[""88""]",bango-file,inititem.dat,5008
1803,1,aspeed,"[""800""]",bango-file,inititem.dat,5011
1803,2,Str,"[""1""]",bango-file,inititem.dat,5011
1803,3,Hth,"[""2""]",bango-file,inititem.dat,5011
1803,4,Dex,"[""11""]",bango-file,inititem.dat,5011
1803,5,Attack,"[""450"",""526""]",bango-file,inititem.dat,5011
1803,6,hp,"[""500""]",bango-file,inititem.dat,5011
1803,7,mp,"[""100""]",bango-file,inititem.dat,5011
1803,8,hit,"[""87""]",bango-file,inititem.dat,5011
1804,1,aspeed,"[""500""]",bango-file,inititem.dat,5014
1804,2,Str,"[""7""]",bango-file,inititem.dat,5014
1804,3,Hth,"[""4""]",bango-file,inititem.dat,5014
1804,4,Dex,"[""3""]",bango-file,inititem.dat,5014
1804,5,Attack,"[""638"",""746""]",bango-file,inititem.dat,5014
1804,6,hp,"[""650""]",bango-file,inititem.dat,5014
1804,7,hit,"[""89""]",bango-file,inititem.dat,5014
1805,1,aspeed,"[""1000""]",bango-file,inititem.dat,5017
1805,2,Hth,"[""2""]",bango-file,inititem.dat,5017
1805,3,Int,"[""9""]",bango-file,inititem.dat,5017
1805,4,Wis,"[""3""]",bango-file,inititem.dat,5017
1805,5,Attack,"[""259"",""266""]",bango-file,inititem.dat,5017
1805,6,Magic,"[""539"",""616""]",bango-file,inititem.dat,5017
1805,7,hp,"[""450""]",bango-file,inititem.dat,5017
1805,8,mp,"[""250""]",bango-file,inititem.dat,5017
1805,9,hit,"[""78""]",bango-file,inititem.dat,5017
1806,1,aspeed,"[""700""]",bango-file,inititem.dat,5020
1806,2,Str,"[""6""]",bango-file,inititem.dat,5020
1806,3,Hth,"[""4""]",bango-file,inititem.dat,5020
1806,4,Dex,"[""2""]",bango-file,inititem.dat,5020
1806,5,Attack,"[""393"",""470""]",bango-file,inititem.dat,5020
1806,6,hp,"[""550""]",bango-file,inititem.dat,5020
1806,7,hit,"[""86""]",bango-file,inititem.dat,5020
1807,1,aspeed,"[""1400""]",bango-file,inititem.dat,5023
1807,2,Str,"[""9""]",bango-file,inititem.dat,5023
1807,3,Hth,"[""3""]",bango-file,inititem.dat,5023
1807,4,Attack,"[""660"",""736""]",bango-file,inititem.dat,5023
1807,5,hp,"[""500""]",bango-file,inititem.dat,5023
1807,6,hit,"[""85""]",bango-file,inititem.dat,5023
1808,1,aspeed,"[""800""]",bango-file,inititem.dat,5026
1808,2,Str,"[""1""]",bango-file,inititem.dat,5026
1808,3,Hth,"[""2""]",bango-file,inititem.dat,5026
1808,4,Dex,"[""9""]",bango-file,inititem.dat,5026
1808,5,Attack,"[""379"",""456""]",bango-file,inititem.dat,5026
1808,6,hp,"[""450""]",bango-file,inititem.dat,5026
1808,7,mp,"[""50""]",bango-file,inititem.dat,5026
1808,8,hit,"[""84""]",bango-file,inititem.dat,5026
1809,1,aspeed,"[""500""]",bango-file,inititem.dat,5029
1809,2,Str,"[""6""]",bango-file,inititem.dat,5029
1809,3,Hth,"[""4""]",bango-file,inititem.dat,5029
1809,4,Dex,"[""2""]",bango-file,inititem.dat,5029
1809,5,Attack,"[""550"",""658""]",bango-file,inititem.dat,5029
1809,6,hp,"[""550""]",bango-file,inititem.dat,5029
1809,7,hit,"[""86""]",bango-file,inititem.dat,5029
1810,1,aspeed,"[""1000""]",bango-file,inititem.dat,5032
1810,2,Hth,"[""1""]",bango-file,inititem.dat,5032
1810,3,Int,"[""8""]",bango-file,inititem.dat,5032
1810,4,Wis,"[""3""]",bango-file,inititem.dat,5032
1810,5,Attack,"[""232"",""242""]",bango-file,inititem.dat,5032
1810,6,Magic,"[""462"",""539""]",bango-file,inititem.dat,5032
1810,7,hp,"[""350""]",bango-file,inititem.dat,5032
1810,8,mp,"[""200""]",bango-file,inititem.dat,5032
1810,9,hit,"[""75""]",bango-file,inititem.dat,5032
1811,1,resistfire,"[""15""]",bango-file,inititem.dat,5037
1811,2,resistice,"[""15""]",bango-file,inititem.dat,5037
1811,3,resistlitning,"[""15""]",bango-file,inititem.dat,5037
1811,4,resistcurse,"[""15""]",bango-file,inititem.dat,5037
1811,5,resistpalsy,"[""15""]",bango-file,inititem.dat,5037
1812,1,resistfire,"[""12""]",bango-file,inititem.dat,5040
1812,2,resistice,"[""12""]",bango-file,inititem.dat,5040
1812,3,resistlitning,"[""5""]",bango-file,inititem.dat,5040
1812,4,resistcurse,"[""5""]",bango-file,inititem.dat,5040
1812,5,resistpalsy,"[""5""]",bango-file,inititem.dat,5040
1813,1,resistfire,"[""2""]",bango-file,inititem.dat,5043
1813,2,resistice,"[""2""]",bango-file,inititem.dat,5043
1813,3,resistlitning,"[""10""]",bango-file,inititem.dat,5043
1813,4,resistcurse,"[""10""]",bango-file,inititem.dat,5043
1813,5,resistpalsy,"[""10""]",bango-file,inititem.dat,5043
1816,1,Changeprefix,"[""ornament"",""34"",""136"",""82"",""137""]",bango-file,inititem.dat,5053
1817,1,Changeprefix,"[""ornament"",""34"",""138"",""82"",""139""]",bango-file,inititem.dat,5056
1818,1,Changeprefix,"[""ornament"",""34"",""140"",""82"",""141""]",bango-file,inititem.dat,5059
1819,1,Changeprefix,"[""ornament"",""34"",""142"",""82"",""143""]",bango-file,inititem.dat,5062
1820,1,Changeprefix,"[""ornament"",""34"",""144"",""82"",""145""]",bango-file,inititem.dat,5065
1823,1,aspeed,"[""1000""]",bango-file,inititem.dat,5068
1823,2,Hth,"[""9""]",bango-file,inititem.dat,5068
1823,3,Int,"[""33""]",bango-file,inititem.dat,5068
1823,4,Attack,"[""314"",""326""]",bango-file,inititem.dat,5068
1823,5,Magic,"[""621"",""702""]",bango-file,inititem.dat,5068
1823,6,mp,"[""1008""]",bango-file,inititem.dat,5068
1823,7,hit,"[""78""]",bango-file,inititem.dat,5068
1824,1,aspeed,"[""1000""]",bango-file,inititem.dat,5071
1824,2,Wis,"[""31""]",bango-file,inititem.dat,5071
1824,3,Dex,"[""13""]",bango-file,inititem.dat,5071
1824,4,Attack,"[""262"",""273""]",bango-file,inititem.dat,5071
1824,5,Magic,"[""518"",""598""]",bango-file,inititem.dat,5071
1824,6,mp,"[""1233""]",bango-file,inititem.dat,5071
1824,7,hit,"[""82""]",bango-file,inititem.dat,5071
1821,1,aspeed,"[""1000""]",bango-file,inititem.dat,5082
1821,2,Int,"[""15""]",bango-file,inititem.dat,5082
1821,3,Attack,"[""249"",""259""]",bango-file,inititem.dat,5082
1821,4,Magic,"[""465"",""535""]",bango-file,inititem.dat,5082
1821,5,mp,"[""600""]",bango-file,inititem.dat,5082
1821,6,hit,"[""75""]",bango-file,inititem.dat,5082
1822,1,aspeed,"[""1000""]",bango-file,inititem.dat,5085
1822,2,Wis,"[""19""]",bango-file,inititem.dat,5085
1822,3,Dex,"[""10""]",bango-file,inititem.dat,5085
1822,4,Attack,"[""207"",""217""]",bango-file,inititem.dat,5085
1822,5,Magic,"[""385"",""455""]",bango-file,inititem.dat,5085
1822,6,mp,"[""750""]",bango-file,inititem.dat,5085
1822,7,hit,"[""79""]",bango-file,inititem.dat,5085
1852,1,aspeed,"[""1000""]",bango-file,inititem.dat,5094
1852,2,Hth,"[""1""]",bango-file,inititem.dat,5094
1852,3,Int,"[""10""]",bango-file,inititem.dat,5094
1852,4,Wis,"[""3""]",bango-file,inititem.dat,5094
1852,5,Attack,"[""225"",""235""]",bango-file,inititem.dat,5094
1852,6,Magic,"[""435"",""505""]",bango-file,inititem.dat,5094
1852,7,hp,"[""450""]",bango-file,inititem.dat,5094
1852,8,mp,"[""300""]",bango-file,inititem.dat,5094
1852,9,hit,"[""77""]",bango-file,inititem.dat,5094
1853,1,aspeed,"[""1000""]",bango-file,inititem.dat,5097
1853,2,Int,"[""11""]",bango-file,inititem.dat,5097
1853,3,Wis,"[""5""]",bango-file,inititem.dat,5097
1853,4,Attack,"[""248"",""258""]",bango-file,inititem.dat,5097
1853,5,Magic,"[""503"",""573""]",bango-file,inititem.dat,5097
1853,6,hp,"[""550""]",bango-file,inititem.dat,5097
1853,7,mp,"[""350""]",bango-file,inititem.dat,5097
1853,8,hit,"[""80""]",bango-file,inititem.dat,5097
2055,1,refresh,"[""hp"",""500""]",bango-file,inititem.dat,5172
2057,1,buff,"[""18"",""30"",""116""]",bango-file,inititem.dat,5176
2058,1,buff,"[""18"",""30"",""127""]",bango-file,inititem.dat,5178
2059,1,buff,"[""19"",""30"",""66""]",bango-file,inititem.dat,5180
2060,1,buff,"[""19"",""30"",""73""]",bango-file,inititem.dat,5182
2061,1,quest,"[""20007"",""1""]",bango-file,inititem.dat,5184
2062,1,quest,"[""20008"",""1""]",bango-file,inititem.dat,5186
2063,1,quest,"[""20009"",""1""]",bango-file,inititem.dat,5188
2064,1,quest,"[""20010"",""1""]",bango-file,inititem.dat,5190
2065,1,quest,"[""20011"",""1""]",bango-file,inititem.dat,5192
2066,1,quest,"[""20012"",""1""]",bango-file,inititem.dat,5194
2067,1,quest,"[""20013"",""1""]",bango-file,inititem.dat,5196
2068,1,quest,"[""20014"",""1""]",bango-file,inititem.dat,5198
2069,1,quest,"[""20015"",""1""]",bango-file,inititem.dat,5200
2070,1,buff,"[""412"",""1800"",""1""]",bango-file,inititem.dat,5202
2071,1,buff,"[""413"",""1800"",""2""]",bango-file,inititem.dat,5204
2072,1,buff,"[""414"",""1800"",""3""]",bango-file,inititem.dat,5206
2073,1,refresh,"[""hp"",""600""]",bango-file,inititem.dat,5208
2074,1,refresh,"[""hp"",""700""]",bango-file,inititem.dat,5210
2076,1,buff,"[""415"",""3600"",""4""]",bango-file,inititem.dat,5214
2077,1,buff,"[""416"",""3600"",""5""]",bango-file,inititem.dat,5216
2078,1,buff,"[""417"",""3600"",""6""]",bango-file,inititem.dat,5218
2079,1,buff,"[""418"",""3600"",""7""]",bango-file,inititem.dat,5220
2090,1,haveItems,"[""[\""270\"",\""10\"",\""1\"",\""250\""]"",""[\""271\"",\""3\"",\""251\"",\""500\""]"",""[\""2070\"",\""3\"",\""501\"",\""750\""]"",""[\""690\"",\""3\"",\""751\"",\""1000\""]""]",bango-file,inititem.dat,5242
2091,1,haveItems,"[""[\""689\"",\""3\"",\""1\"",\""200\""]"",""[\""2071\"",\""3\"",\""201\"",\""400\""]"",""[\""2076\"",\""3\"",\""401\"",\""600\""]"",""[\""2077\"",\""2\"",\""601\"",\""800\""]"",""[\""2078\"",\""2\"",\""801\"",\""1000\""]""]",bango-file,inititem.dat,5244
2092,1,haveItems,"[""[\""2076\"",\""5\"",\""1\"",\""200\""]"",""[\""2079\"",\""3\"",\""201\"",\""400\""]"",""[\""2072\"",\""3\"",\""401\"",\""600\""]"",""[\""2077\"",\""3\"",\""601\"",\""800\""]"",""[\""2078\"",\""3\"",\""801\"",\""1000\""]""]",bango-file,inititem.dat,5246
2093,1,haveItems,"[""[\""2076\"",\""5\"",\""1\"",\""200\""]"",""[\""2079\"",\""3\"",\""201\"",\""400\""]"",""[\""2072\"",\""3\"",\""401\"",\""600\""]"",""[\""2077\"",\""3\"",\""601\"",\""800\""]"",""[\""2078\"",\""3\"",\""801\"",\""1000\""]""]",bango-file,inititem.dat,5248
2157,1,teleport,"[""0"",""0"",""7""]",bango-file,inititem.dat,5258
2158,1,teleport,"[""0"",""1"",""7""]",bango-file,inititem.dat,5260
2159,1,teleport,"[""0"",""0"",""8""]",bango-file,inititem.dat,5262
2160,1,teleport,"[""0"",""1"",""8""]",bango-file,inititem.dat,5264
1878,1,Str,"[""7""]",bango-file,inititem.dat,5268
1878,2,Hth,"[""4""]",bango-file,inititem.dat,5268
1878,3,Dex,"[""1""]",bango-file,inititem.dat,5268
1878,4,defense,"[""76""]",bango-file,inititem.dat,5268
1878,5,dodge,"[""35""]",bango-file,inititem.dat,5268
1878,6,absorb,"[""11""]",bango-file,inititem.dat,5268
1878,7,resistfire,"[""2""]",bango-file,inititem.dat,5268
1878,8,resistice,"[""2""]",bango-file,inititem.dat,5268
1878,9,resistpalsy,"[""2""]",bango-file,inititem.dat,5268
1879,1,Str,"[""2""]",bango-file,inititem.dat,5270
1879,2,Hth,"[""12""]",bango-file,inititem.dat,5270
1879,3,Dex,"[""1""]",bango-file,inititem.dat,5270
1879,4,hp,"[""250""]",bango-file,inititem.dat,5270
1879,5,mp,"[""50""]",bango-file,inititem.dat,5270
1879,6,defense,"[""85""]",bango-file,inititem.dat,5270
1879,7,dodge,"[""37""]",bango-file,inititem.dat,5270
1879,8,absorb,"[""12""]",bango-file,inititem.dat,5270
1879,9,resistfire,"[""3""]",bango-file,inititem.dat,5270
1879,10,resistice,"[""3""]",bango-file,inititem.dat,5270
1879,11,resistlitning,"[""3""]",bango-file,inititem.dat,5270
1879,12,resistcurse,"[""3""]",bango-file,inititem.dat,5270
1879,13,resistpalsy,"[""3""]",bango-file,inititem.dat,5270
1880,1,Str,"[""12""]",bango-file,inititem.dat,5272
1880,2,Hth,"[""3""]",bango-file,inititem.dat,5272
1880,3,Dex,"[""3""]",bango-file,inititem.dat,5272
1880,4,hp,"[""200""]",bango-file,inititem.dat,5272
1880,5,mp,"[""100""]",bango-file,inititem.dat,5272
1880,6,defense,"[""83""]",bango-file,inititem.dat,5272
1880,7,hit,"[""3""]",bango-file,inititem.dat,5272
1880,8,dodge,"[""34""]",bango-file,inititem.dat,5272
1880,9,absorb,"[""11""]",bango-file,inititem.dat,5272
1880,10,resistfire,"[""2""]",bango-file,inititem.dat,5272
1880,11,resistice,"[""2""]",bango-file,inititem.dat,5272
1880,12,resistlitning,"[""2""]",bango-file,inititem.dat,5272
1880,13,resistcurse,"[""2""]",bango-file,inititem.dat,5272
1880,14,resistpalsy,"[""2""]",bango-file,inititem.dat,5272
1881,1,Str,"[""2""]",bango-file,inititem.dat,5274
1881,2,Hth,"[""2""]",bango-file,inititem.dat,5274
1881,3,Dex,"[""1""]",bango-file,inititem.dat,5274
1881,4,hp,"[""100""]",bango-file,inititem.dat,5274
1881,5,defense,"[""72""]",bango-file,inititem.dat,5274
1881,6,dodge,"[""16""]",bango-file,inititem.dat,5274
1881,7,absorb,"[""6""]",bango-file,inititem.dat,5274
1881,8,resistfire,"[""2""]",bango-file,inititem.dat,5274
1882,1,Str,"[""4""]",bango-file,inititem.dat,5276
1882,2,Dex,"[""1""]",bango-file,inititem.dat,5276
1882,3,defense,"[""71""]",bango-file,inititem.dat,5276
1882,4,hit,"[""3""]",bango-file,inititem.dat,5276
1882,5,dodge,"[""13""]",bango-file,inititem.dat,5276
1882,6,absorb,"[""5""]",bango-file,inititem.dat,5276
1882,7,resistpalsy,"[""2""]",bango-file,inititem.dat,5276
1883,1,Hth,"[""2""]",bango-file,inititem.dat,5278
1883,2,Dex,"[""3""]",bango-file,inititem.dat,5278
1883,3,hp,"[""100""]",bango-file,inititem.dat,5278
1883,4,defense,"[""56""]",bango-file,inititem.dat,5278
1883,5,dodge,"[""32""]",bango-file,inititem.dat,5278
1883,6,absorb,"[""6""]",bango-file,inititem.dat,5278
1883,7,resistice,"[""2""]",bango-file,inititem.dat,5278
1884,1,Str,"[""2""]",bango-file,inititem.dat,5280
1884,2,Hth,"[""2""]",bango-file,inititem.dat,5280
1884,3,Dex,"[""1""]",bango-file,inititem.dat,5280
1884,4,defense,"[""56""]",bango-file,inititem.dat,5280
1884,5,dodge,"[""41""]",bango-file,inititem.dat,5280
1884,6,absorb,"[""9""]",bango-file,inititem.dat,5280
1884,7,resistfire,"[""2""]",bango-file,inititem.dat,5280
1884,8,resistice,"[""2""]",bango-file,inititem.dat,5280
1884,9,resistpalsy,"[""2""]",bango-file,inititem.dat,5280
1885,1,Str,"[""2""]",bango-file,inititem.dat,5282
1885,2,Hth,"[""5""]",bango-file,inititem.dat,5282
1885,3,Dex,"[""1""]",bango-file,inititem.dat,5282
1885,4,hp,"[""150""]",bango-file,inititem.dat,5282
1885,5,defense,"[""77""]",bango-file,inititem.dat,5282
1885,6,dodge,"[""44""]",bango-file,inititem.dat,5282
1885,7,absorb,"[""10""]",bango-file,inititem.dat,5282
1885,8,resistfire,"[""1""]",bango-file,inititem.dat,5282
1885,9,resistice,"[""1""]",bango-file,inititem.dat,5282
1885,10,resistlitning,"[""1""]",bango-file,inititem.dat,5282
1885,11,resistcurse,"[""1""]",bango-file,inititem.dat,5282
1885,12,resistpalsy,"[""1""]",bango-file,inititem.dat,5282
1886,1,Str,"[""6""]",bango-file,inititem.dat,5284
1886,2,Dex,"[""2""]",bango-file,inititem.dat,5284
1886,3,hp,"[""120""]",bango-file,inititem.dat,5284
1886,4,mp,"[""30""]",bango-file,inititem.dat,5284
1886,5,defense,"[""75""]",bango-file,inititem.dat,5284
1886,6,hit,"[""2""]",bango-file,inititem.dat,5284
1886,7,dodge,"[""41""]",bango-file,inititem.dat,5284
1886,8,absorb,"[""10""]",bango-file,inititem.dat,5284
1886,9,resistfire,"[""1""]",bango-file,inititem.dat,5284
1886,10,resistice,"[""1""]",bango-file,inititem.dat,5284
1886,11,resistpalsy,"[""1""]",bango-file,inititem.dat,5284
1887,1,Str,"[""4""]",bango-file,inititem.dat,5287
1887,2,Hth,"[""3""]",bango-file,inititem.dat,5287
1887,3,Dex,"[""5""]",bango-file,inititem.dat,5287
1887,4,defense,"[""70""]",bango-file,inititem.dat,5287
1887,5,dodge,"[""35""]",bango-file,inititem.dat,5287
1887,6,absorb,"[""7""]",bango-file,inititem.dat,5287
1887,7,resistfire,"[""2""]",bango-file,inititem.dat,5287
1887,8,resistlitning,"[""2""]",bango-file,inititem.dat,5287
1887,9,resistcurse,"[""2""]",bango-file,inititem.dat,5287
1888,1,Str,"[""6""]",bango-file,inititem.dat,5289
1888,2,Hth,"[""2""]",bango-file,inititem.dat,5289
1888,3,Dex,"[""7""]",bango-file,inititem.dat,5289
1888,4,hp,"[""150""]",bango-file,inititem.dat,5289
1888,5,mp,"[""150""]",bango-file,inititem.dat,5289
1888,6,defense,"[""75""]",bango-file,inititem.dat,5289
1888,7,dodge,"[""43""]",bango-file,inititem.dat,5289
1888,8,absorb,"[""6""]",bango-file,inititem.dat,5289
1888,9,resistfire,"[""2""]",bango-file,inititem.dat,5289
1888,10,resistice,"[""2""]",bango-file,inititem.dat,5289
1888,11,resistlitning,"[""2""]",bango-file,inititem.dat,5289
1888,12,resistcurse,"[""2""]",bango-file,inititem.dat,5289
1888,13,resistpalsy,"[""2""]",bango-file,inititem.dat,5289
1889,1,Str,"[""4""]",bango-file,inititem.dat,5291
1889,2,Hth,"[""3""]",bango-file,inititem.dat,5291
1889,3,Dex,"[""8""]",bango-file,inititem.dat,5291
1889,4,hp,"[""150""]",bango-file,inititem.dat,5291
1889,5,mp,"[""150""]",bango-file,inititem.dat,5291
1889,6,defense,"[""75""]",bango-file,inititem.dat,5291
1889,7,hit,"[""1""]",bango-file,inititem.dat,5291
1889,8,dodge,"[""40""]",bango-file,inititem.dat,5291
1889,9,absorb,"[""8""]",bango-file,inititem.dat,5291
1889,10,resistfire,"[""2""]",bango-file,inititem.dat,5291
1889,11,resistice,"[""2""]",bango-file,inititem.dat,5291
1889,12,resistlitning,"[""2""]",bango-file,inititem.dat,5291
1889,13,resistcurse,"[""2""]",bango-file,inititem.dat,5291
1889,14,resistpalsy,"[""2""]",bango-file,inititem.dat,5291
1890,1,Str,"[""3""]",bango-file,inititem.dat,5293
1890,2,Hth,"[""2""]",bango-file,inititem.dat,5293
1890,3,hp,"[""50""]",bango-file,inititem.dat,5293
1890,4,mp,"[""50""]",bango-file,inititem.dat,5293
1890,5,defense,"[""46""]",bango-file,inititem.dat,5293
1890,6,dodge,"[""18""]",bango-file,inititem.dat,5293
1890,7,absorb,"[""5""]",bango-file,inititem.dat,5293
1890,8,resistfire,"[""2""]",bango-file,inititem.dat,5293
1891,1,Str,"[""4""]",bango-file,inititem.dat,5295
1891,2,Dex,"[""1""]",bango-file,inititem.dat,5295
1891,3,defense,"[""43""]",bango-file,inititem.dat,5295
1891,4,hit,"[""3""]",bango-file,inititem.dat,5295
1891,5,dodge,"[""17""]",bango-file,inititem.dat,5295
1891,6,absorb,"[""5""]",bango-file,inititem.dat,5295
1891,7,resistlitning,"[""2""]",bango-file,inititem.dat,5295
1892,1,Str,"[""2""]",bango-file,inititem.dat,5297
1892,2,Hth,"[""1""]",bango-file,inititem.dat,5297
1892,3,Dex,"[""2""]",bango-file,inititem.dat,5297
1892,4,hp,"[""50""]",bango-file,inititem.dat,5297
1892,5,mp,"[""50""]",bango-file,inititem.dat,5297
1892,6,defense,"[""40""]",bango-file,inititem.dat,5297
1892,7,dodge,"[""47""]",bango-file,inititem.dat,5297
1892,8,absorb,"[""4""]",bango-file,inititem.dat,5297
1892,9,resistcurse,"[""2""]",bango-file,inititem.dat,5297
1893,1,Str,"[""2""]",bango-file,inititem.dat,5299
1893,2,Hth,"[""2""]",bango-file,inititem.dat,5299
1893,3,Dex,"[""1""]",bango-file,inititem.dat,5299
1893,4,defense,"[""33""]",bango-file,inititem.dat,5299
1893,5,dodge,"[""57""]",bango-file,inititem.dat,5299
1893,6,absorb,"[""7""]",bango-file,inititem.dat,5299
1893,7,resistfire,"[""2""]",bango-file,inititem.dat,5299
1893,8,resistlitning,"[""2""]",bango-file,inititem.dat,5299
1893,9,resistcurse,"[""2""]",bango-file,inititem.dat,5299
1894,1,Str,"[""3""]",bango-file,inititem.dat,5301
1894,2,Hth,"[""1""]",bango-file,inititem.dat,5301
1894,3,Dex,"[""4""]",bango-file,inititem.dat,5301
1894,4,hp,"[""100""]",bango-file,inititem.dat,5301
1894,5,mp,"[""50""]",bango-file,inititem.dat,5301
1894,6,defense,"[""35""]",bango-file,inititem.dat,5301
1894,7,dodge,"[""63""]",bango-file,inititem.dat,5301
1894,8,absorb,"[""4""]",bango-file,inititem.dat,5301
1894,9,resistfire,"[""1""]",bango-file,inititem.dat,5301
1894,10,resistice,"[""1""]",bango-file,inititem.dat,5301
1894,11,resistlitning,"[""1""]",bango-file,inititem.dat,5301
1894,12,resistcurse,"[""1""]",bango-file,inititem.dat,5301
1894,13,resistpalsy,"[""1""]",bango-file,inititem.dat,5301
1895,1,Str,"[""1""]",bango-file,inititem.dat,5303
1895,2,Hth,"[""2""]",bango-file,inititem.dat,5303
1895,3,Dex,"[""5""]",bango-file,inititem.dat,5303
1895,4,hp,"[""100""]",bango-file,inititem.dat,5303
1895,5,mp,"[""50""]",bango-file,inititem.dat,5303
1895,6,defense,"[""35""]",bango-file,inititem.dat,5303
1895,7,hit,"[""2""]",bango-file,inititem.dat,5303
1895,8,dodge,"[""60""]",bango-file,inititem.dat,5303
1895,9,absorb,"[""7""]",bango-file,inititem.dat,5303
1895,10,resistfire,"[""1""]",bango-file,inititem.dat,5303
1895,11,resistlitning,"[""1""]",bango-file,inititem.dat,5303
1895,12,resistcurse,"[""1""]",bango-file,inititem.dat,5303
1896,1,Hth,"[""4""]",bango-file,inititem.dat,5306
1896,2,Int,"[""8""]",bango-file,inititem.dat,5306
1896,3,defense,"[""49""]",bango-file,inititem.dat,5306
1896,4,dodge,"[""39""]",bango-file,inititem.dat,5306
1896,5,absorb,"[""3""]",bango-file,inititem.dat,5306
1896,6,resistfire,"[""10""]",bango-file,inititem.dat,5306
1896,7,resistice,"[""10""]",bango-file,inititem.dat,5306
1896,8,resistlitning,"[""10""]",bango-file,inititem.dat,5306
1896,9,resistcurse,"[""7""]",bango-file,inititem.dat,5306
1896,10,resistpalsy,"[""7""]",bango-file,inititem.dat,5306
1897,1,Hth,"[""1""]",bango-file,inititem.dat,5308
1897,2,Int,"[""18""]",bango-file,inititem.dat,5308
1897,3,Wis,"[""2""]",bango-file,inititem.dat,5308
1897,4,hp,"[""100""]",bango-file,inititem.dat,5308
1897,5,mp,"[""250""]",bango-file,inititem.dat,5308
1897,6,defense,"[""52""]",bango-file,inititem.dat,5308
1897,7,dodge,"[""43""]",bango-file,inititem.dat,5308
1897,8,absorb,"[""3""]",bango-file,inititem.dat,5308
1897,9,resistfire,"[""10""]",bango-file,inititem.dat,5308
1897,10,resistice,"[""10""]",bango-file,inititem.dat,5308
1897,11,resistlitning,"[""10""]",bango-file,inititem.dat,5308
1897,12,resistcurse,"[""7""]",bango-file,inititem.dat,5308
1897,13,resistpalsy,"[""7""]",bango-file,inititem.dat,5308
1898,1,Hth,"[""9""]",bango-file,inititem.dat,5310
1898,2,Int,"[""1""]",bango-file,inititem.dat,5310
1898,3,Wis,"[""11""]",bango-file,inititem.dat,5310
1898,4,hp,"[""150""]",bango-file,inititem.dat,5310
1898,5,mp,"[""200""]",bango-file,inititem.dat,5310
1898,6,defense,"[""52""]",bango-file,inititem.dat,5310
1898,7,dodge,"[""40""]",bango-file,inititem.dat,5310
1898,8,absorb,"[""5""]",bango-file,inititem.dat,5310
1898,9,resistfire,"[""12""]",bango-file,inititem.dat,5310
1898,10,resistice,"[""12""]",bango-file,inititem.dat,5310
1898,11,resistlitning,"[""12""]",bango-file,inititem.dat,5310
1898,12,resistcurse,"[""9""]",bango-file,inititem.dat,5310
1898,13,resistpalsy,"[""9""]",bango-file,inititem.dat,5310
1899,1,Hth,"[""2""]",bango-file,inititem.dat,5312
1899,2,Int,"[""3""]",bango-file,inititem.dat,5312
1899,3,hp,"[""30""]",bango-file,inititem.dat,5312
1899,4,mp,"[""70""]",bango-file,inititem.dat,5312
1899,5,defense,"[""38""]",bango-file,inititem.dat,5312
1899,6,dodge,"[""19""]",bango-file,inititem.dat,5312
1899,7,absorb,"[""2""]",bango-file,inititem.dat,5312
1899,8,resistfire,"[""9""]",bango-file,inititem.dat,5312
1899,9,resistice,"[""9""]",bango-file,inititem.dat,5312
1899,10,resistlitning,"[""9""]",bango-file,inititem.dat,5312
1899,11,resistcurse,"[""6""]",bango-file,inititem.dat,5312
1899,12,resistpalsy,"[""6""]",bango-file,inititem.dat,5312
