source_file,record_ordinal,source_line,text,source_kind,provenance
Dic_Change.dat,135,135,깔끔??요,decoded-bytes-complete,bango-file
Dic_Change.dat,136,136,깨끗??요,decoded-bytes-complete,bango-file
Dic_Change.dat,137,137,??그??운,decoded-bytes-complete,bango-file
Dic_Change.dat,138,138,??구??요,decoded-bytes-complete,bango-file
Dic_Change.dat,139,139,????????,decoded-bytes-complete,bango-file
Dic_Change.dat,140,140,??똑??똑,decoded-bytes-complete,bango-file
Dic_Change.dat,141,141,멋있??요,decoded-bytes-complete,bango-file
Dic_Change.dat,142,142,멋????요,decoded-bytes-complete,bango-file
Dic_Change.dat,143,143,반????요,decoded-bytes-complete,bango-file
Dic_Change.dat,144,144,반갑??요,decoded-bytes-complete,bango-file
Dic_Change.dat,145,145,보람차신,decoded-bytes-complete,bango-file
Dic_Change.dat,146,146,복많??신,decoded-bytes-complete,bango-file
Dic_Change.dat,147,147,부??네??,decoded-bytes-complete,bango-file
Dic_Change.dat,148,148,뷰티????,decoded-bytes-complete,bango-file
Dic_Change.dat,149,149,??랑??요,decoded-bytes-complete,bango-file
Dic_Change.dat,150,150,??프??신,decoded-bytes-complete,bango-file
Dic_Change.dat,151,151,??생??이,decoded-bytes-complete,bango-file
Dic_Change.dat,152,152,??승??이,decoded-bytes-complete,bango-file
Dic_Change.dat,153,153,??선??다,decoded-bytes-complete,bango-file
Dic_Change.dat,154,154,??름??운,decoded-bytes-complete,bango-file
Dic_Change.dat,155,155,??보??요,decoded-bytes-complete,bango-file
Dic_Change.dat,156,156,??술??런,decoded-bytes-complete,bango-file
Dic_Change.dat,157,157,??해??요,decoded-bytes-complete,bango-file
Dic_Change.dat,158,158,존경??는,decoded-bytes-complete,bango-file
Dic_Change.dat,159,159,좋습??다,decoded-bytes-complete,bango-file
Dic_Change.dat,160,160,천재??런,decoded-bytes-complete,bango-file
Dic_Change.dat,161,161,천하무적,decoded-bytes-complete,bango-file
Dic_Change.dat,162,162,최고??신,decoded-bytes-complete,bango-file
Dic_Change.dat,163,163,축하축하,decoded-bytes-complete,bango-file
Dic_Change.dat,164,164,충성충성,decoded-bytes-complete,bango-file
Dic_Change.dat,165,165,쿨하??분,decoded-bytes-complete,bango-file
Dic_Change.dat,166,166,??프??신,decoded-bytes-complete,bango-file
Dic_Change.dat,167,167,??께??요,decoded-bytes-complete,bango-file
Dic_Change.dat,168,168,??복??신,decoded-bytes-complete,bango-file
Dic_Change.dat,169,169,??기로운,decoded-bytes-complete,bango-file
Dic_Change.dat,170,170,??명??신,decoded-bytes-complete,bango-file
Dic_Change.dat,171,171,??자??런,decoded-bytes-complete,bango-file
Dic_Change.dat,172,172,??탕??신,decoded-bytes-complete,bango-file
Dic_Change.dat,173,173,??려??신,decoded-bytes-complete,bango-file
Dic_Change.dat,174,174,??창??신,decoded-bytes-complete,bango-file
Dic_Change.dat,175,175,??상??인,decoded-bytes-complete,bango-file
Dic_Change.dat,176,176,감사??려??,decoded-bytes-complete,bango-file
Dic_Change.dat,177,177,고맙??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,178,178,굉장??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,179,179,귀??습??다,decoded-bytes-complete,bango-file
Dic_Change.dat,180,180,깔끔??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,181,181,깨끗??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,182,182,??똑??똑??,decoded-bytes-complete,bango-file
Dic_Change.dat,183,183,마음??깊??,decoded-bytes-complete,bango-file
Dic_Change.dat,184,184,마음??넓??,decoded-bytes-complete,bango-file
Dic_Change.dat,185,185,마음??천??,decoded-bytes-complete,bango-file
Dic_Change.dat,186,186,멋있??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,187,187,반갑??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,188,188,보고??어??,decoded-bytes-complete,bango-file
Dic_Change.dat,189,189,보람찬하??,decoded-bytes-complete,bango-file
Dic_Change.dat,190,190,복받??세??,decoded-bytes-complete,bango-file
Dic_Change.dat,191,191,부??입??다,decoded-bytes-complete,bango-file
Dic_Change.dat,192,192,??랑??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,193,193,??프??네??,decoded-bytes-complete,bango-file
Dic_Change.dat,194,194,??선??네??,decoded-bytes-complete,bango-file
Dic_Change.dat,195,195,??름??워??,decoded-bytes-complete,bango-file
Dic_Change.dat,196,196,??녕??세??,decoded-bytes-complete,bango-file
Dic_Change.dat,197,197,??술??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,198,198,??해??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,199,199,??????향??,decoded-bytes-complete,bango-file
Dic_Change.dat,200,200,존경??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,201,201,천재??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,202,202,최고??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,203,203,축하??려??,decoded-bytes-complete,bango-file
Dic_Change.dat,204,204,충성??니??,decoded-bytes-complete,bango-file
Dic_Change.dat,205,205,쿨하??네??,decoded-bytes-complete,bango-file
Dic_Change.dat,206,206,??프??네??,decoded-bytes-complete,bango-file
Dic_Change.dat,207,207,??께??시??,decoded-bytes-complete,bango-file
Dic_Change.dat,208,208,??복??세??,decoded-bytes-complete,bango-file
Dic_Change.dat,209,209,??명??선??,decoded-bytes-complete,bango-file
Dic_Change.dat,210,210,??자??결??,decoded-bytes-complete,bango-file
Dic_Change.dat,211,211,??탕??신??,decoded-bytes-complete,bango-file
Dic_Change.dat,212,212,??려??신??,decoded-bytes-complete,bango-file
Dic_Change.dat,213,213,??창??봄??,decoded-bytes-complete,bango-file
Dic_Change.dat,214,214,??상??네??,decoded-bytes-complete,bango-file
Dic-e.dat,1,1,asshole,decoded-bytes-complete,bango-file
Dic-e.dat,2,2,bullshit,decoded-bytes-complete,bango-file
Dic-e.dat,3,3,damn,decoded-bytes-complete,bango-file
Dic-e.dat,4,4,faggot,decoded-bytes-complete,bango-file
Dic-e.dat,5,5,fuck,decoded-bytes-complete,bango-file
Dic-e.dat,6,6,fucker,decoded-bytes-complete,bango-file
Dic-e.dat,7,7,idiot,decoded-bytes-complete,bango-file
Dic-e.dat,8,8,ass,decoded-bytes-complete,bango-file
Dic-e.dat,9,9,lickmypussy,decoded-bytes-complete,bango-file
Dic-e.dat,10,10,pussy,decoded-bytes-complete,bango-file
Dic-e.dat,11,11,sex,decoded-bytes-complete,bango-file
Dic-e.dat,12,12,shit,decoded-bytes-complete,bango-file
Dic-e.dat,13,13,sob,decoded-bytes-complete,bango-file
Dic-e.dat,14,14,suck,decoded-bytes-complete,bango-file
Dic-e.dat,15,15,sucker,decoded-bytes-complete,bango-file
Dic-e.dat,16,16,asshole,decoded-bytes-complete,bango-file
Dic-e.dat,17,17,bacasty,decoded-bytes-complete,bango-file
Dic-e.dat,18,18,bdsm,decoded-bytes-complete,bango-file
Dic-e.dat,19,19,binya,decoded-bytes-complete,bango-file
Dic-e.dat,20,20,bullshit,decoded-bytes-complete,bango-file
Dic-e.dat,21,21,condom,decoded-bytes-complete,bango-file
Dic-e.dat,22,22,damn,decoded-bytes-complete,bango-file
Dic-e.dat,23,23,dildo,decoded-bytes-complete,bango-file
Dic-e.dat,24,24,faggot,decoded-bytes-complete,bango-file
Dic-e.dat,25,25,fetish,decoded-bytes-complete,bango-file
Dic-e.dat,26,26,gangbang,decoded-bytes-complete,bango-file
Dic-e.dat,27,27,nude,decoded-bytes-complete,bango-file
Dic-e.dat,28,28,oral,decoded-bytes-complete,bango-file
Dic-e.dat,29,29,penis,decoded-bytes-complete,bango-file
Dic-e.dat,30,30,penthouse,decoded-bytes-complete,bango-file
Dic-e.dat,31,31,petish,decoded-bytes-complete,bango-file
Dic-e.dat,32,32,pondo,decoded-bytes-complete,bango-file
Dic-e.dat,33,33,porn,decoded-bytes-complete,bango-file
Dic-e.dat,34,34,porner,decoded-bytes-complete,bango-file
Dic-e.dat,35,35,porno,decoded-bytes-complete,bango-file
Dic-e.dat,36,36,prno,decoded-bytes-complete,bango-file
Dic-e.dat,37,37,suicide,decoded-bytes-complete,bango-file
Dic-e.dat,38,38,swaping,decoded-bytes-complete,bango-file
Dic-e.dat,39,39,GM4S,decoded-bytes-complete,bango-file
Dic-e.dat,40,40,G M4S,decoded-bytes-complete,bango-file
Dic-e.dat,41,41,G M 4S,decoded-bytes-complete,bango-file
Dic-e.dat,42,42,G M 4 S,decoded-bytes-complete,bango-file
Dic-e.dat,43,43,GM 4S,decoded-bytes-complete,bango-file
Dic-e.dat,44,44,GM4 S,decoded-bytes-complete,bango-file
Dic-e.dat,45,45,gm4s,decoded-bytes-complete,bango-file
Dic-e.dat,46,46,g m 4 s,decoded-bytes-complete,bango-file
Dic-e.dat,47,47,gm 4s,decoded-bytes-complete,bango-file
Dic-e.dat,48,48,g m4s,decoded-bytes-complete,bango-file
Dic-e.dat,49,49,gm4 s,decoded-bytes-complete,bango-file
Dic-e.dat,50,50,w w w,decoded-bytes-complete,bango-file
Dic-e.dat,51,51,ww w,decoded-bytes-complete,bango-file
Dic-e.dat,52,52,w ww,decoded-bytes-complete,bango-file
Dic-e.dat,53,53,w  w  w,decoded-bytes-complete,bango-file
Dic-e.dat,54,54,W W W,decoded-bytes-complete,bango-file
Dic-e.dat,55,55,.com,decoded-bytes-complete,bango-file
KGameSystem.dat,1,1,*KGameSystemVER 1,decoded-bytes-complete,bango-file
KGameSystem.dat,2,3,1 //길드,decoded-bytes-complete,bango-file
KGameSystem.dat,3,4,2 //대결(PVP),decoded-bytes-complete,bango-file
KGameSystem.dat,4,5,4 //자객(PK),decoded-bytes-complete,bango-file
KGameSystem.dat,5,6,* 8 //축복&가호,decoded-bytes-complete,bango-file
KGameSystem.dat,6,7,* 16 //어획/ 주막 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,7,8,* 32 //개인 상점 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,8,9,* 64 //부적(인첸트) 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,9,10,* 128 //친구 등록 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,10,11,256 //사제 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,11,12,* 512 //둔갑(신수) 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,12,13,1024 //공성전 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,13,14,2048 //깃발 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,14,15,4096 //참격 시스템,decoded-bytes-complete,bango-file
KGameSystem.dat,15,16,8192 //위치저장,decoded-bytes-complete,bango-file
namefilter.dat,1,1,칼,inspection-text-partial,bango-file
namefilter.dat,2,3,칼온라인,inspection-text-partial,bango-file
namefilter.dat,3,5,운영자,inspection-text-partial,bango-file
namefilter.dat,4,7,영자,inspection-text-partial,bango-file
namefilter.dat,5,9,아이닉스,inspection-text-partial,bango-file
namefilter.dat,6,11,아이닉스소프트,inspection-text-partial,bango-file
namefilter.dat,7,13,아이닉스영자,inspection-text-partial,bango-file
namefilter.dat,8,15,아이닉스운영자,inspection-text-partial,bango-file
namefilter.dat,9,17,아이닉스온라인,inspection-text-partial,bango-file
namefilter.dat,10,19,칼님,inspection-text-partial,bango-file
namefilter.dat,11,21,칼온라인님,inspection-text-partial,bango-file
namefilter.dat,12,23,운영자님,inspection-text-partial,bango-file
namefilter.dat,13,25,영자님,inspection-text-partial,bango-file
namefilter.dat,14,27,아이닉스님,inspection-text-partial,bango-file
namefilter.dat,15,29,아이닉스소프트,inspection-text-partial,bango-file
namefilter.dat,16,31,아이닉스영자님,inspection-text-partial,bango-file
namefilter.dat,17,33,아이닉스운영자,inspection-text-partial,bango-file
namefilter.dat,18,35,아이닉스온라인,inspection-text-partial,bango-file
namefilter.dat,19,37,운영자씨,inspection-text-partial,bango-file
namefilter.dat,20,39,영자씨,inspection-text-partial,bango-file
namefilter.dat,21,41,아이닉스영자씨,inspection-text-partial,bango-file
namefilter.dat,22,43,칼영자,inspection-text-partial,bango-file
namefilter.dat,23,45,칼운영자,inspection-text-partial,bango-file
namefilter.dat,24,47,칼온라인영자,inspection-text-partial,bango-file
namefilter.dat,25,49,칼온라인운영자,inspection-text-partial,bango-file
namefilter.dat,26,51,칼입니다,inspection-text-partial,bango-file
namefilter.dat,27,53,칼온라인입니다,inspection-text-partial,bango-file
namefilter.dat,28,55,운영자입니다,inspection-text-partial,bango-file
namefilter.dat,29,57,영자입니다,inspection-text-partial,bango-file
namefilter.dat,30,59,아이닉스입니다,inspection-text-partial,bango-file
namefilter.dat,31,61,칼영자입니다,inspection-text-partial,bango-file
namefilter.dat,32,63,칼운영자입니다,inspection-text-partial,bango-file
namefilter.dat,33,65,칼이에요,inspection-text-partial,bango-file
namefilter.dat,34,67,칼온라인이에요,inspection-text-partial,bango-file
namefilter.dat,35,69,운영자이에요,inspection-text-partial,bango-file
namefilter.dat,36,71,영자이에요,inspection-text-partial,bango-file
namefilter.dat,37,73,아이닉스이에요,inspection-text-partial,bango-file
namefilter.dat,38,75,칼영자이에요,inspection-text-partial,bango-file
namefilter.dat,39,77,칼운영자이에요,inspection-text-partial,bango-file
namefilter.dat,40,79,나는칼,inspection-text-partial,bango-file
namefilter.dat,41,81,나는칼온라인,inspection-text-partial,bango-file
namefilter.dat,42,83,나는운영자,inspection-text-partial,bango-file
namefilter.dat,43,85,나는영자,inspection-text-partial,bango-file
namefilter.dat,44,87,나는아이닉스,inspection-text-partial,bango-file
namefilter.dat,45,89,나는아이닉스영자,inspection-text-partial,bango-file
namefilter.dat,46,91,나는칼영자,inspection-text-partial,bango-file
namefilter.dat,47,93,나는칼운영자,inspection-text-partial,bango-file
namefilter.dat,48,95,나는칼온라인영자,inspection-text-partial,bango-file
namefilter.dat,49,97,저는칼,inspection-text-partial,bango-file
namefilter.dat,50,99,저는칼온라인,inspection-text-partial,bango-file
namefilter.dat,51,101,저는운영자,inspection-text-partial,bango-file
namefilter.dat,52,103,저는영자,inspection-text-partial,bango-file
namefilter.dat,53,105,저는아이닉스,inspection-text-partial,bango-file
namefilter.dat,54,107,저는아이닉스영자,inspection-text-partial,bango-file
namefilter.dat,55,109,저는칼영자,inspection-text-partial,bango-file
namefilter.dat,56,111,저는칼운영자,inspection-text-partial,bango-file
namefilter.dat,57,113,저는칼온라인영자,inspection-text-partial,bango-file
namefilter.dat,58,115,나는칼입니다,inspection-text-partial,bango-file
namefilter.dat,59,117,나는영자입니다,inspection-text-partial,bango-file
namefilter.dat,60,119,나는칼영자입니다,inspection-text-partial,bango-file
namefilter.dat,61,121,저는칼입니다,inspection-text-partial,bango-file
namefilter.dat,62,123,저는운영자입니다,inspection-text-partial,bango-file
namefilter.dat,63,125,저는영자입니다,inspection-text-partial,bango-file
namefilter.dat,64,127,저는칼영자입니다,inspection-text-partial,bango-file
namefilter.dat,65,129,나는칼이에요,inspection-text-partial,bango-file
namefilter.dat,66,131,나는운영자이에요,inspection-text-partial,bango-file
namefilter.dat,67,133,나는영자이에요,inspection-text-partial,bango-file
namefilter.dat,68,135,나는칼영자이에요,inspection-text-partial,bango-file
namefilter.dat,69,137,저는칼이에요,inspection-text-partial,bango-file
namefilter.dat,70,139,저는운영자이에요,inspection-text-partial,bango-file
namefilter.dat,71,141,저는영자이에요,inspection-text-partial,bango-file
namefilter.dat,72,143,저는칼영자이에요,inspection-text-partial,bango-file
namefilter.dat,73,145,김선구,inspection-text-partial,bango-file
namefilter.dat,74,147,조구,inspection-text-partial,bango-file
namefilter.dat,75,149,배춘직,inspection-text-partial,bango-file
namefilter.dat,76,151,김태선,inspection-text-partial,bango-file
namefilter.dat,77,153,신봉주,inspection-text-partial,bango-file
namefilter.dat,78,155,정사교,inspection-text-partial,bango-file
namefilter.dat,79,157,김선구님,inspection-text-partial,bango-file
namefilter.dat,80,159,조구님,inspection-text-partial,bango-file
namefilter.dat,81,161,배춘직님,inspection-text-partial,bango-file
namefilter.dat,82,163,김태선님,inspection-text-partial,bango-file
namefilter.dat,83,165,신봉주님,inspection-text-partial,bango-file
namefilter.dat,84,167,정사교님,inspection-text-partial,bango-file
namefilter.dat,85,169,김선구씨,inspection-text-partial,bango-file
namefilter.dat,86,171,조구씨,inspection-text-partial,bango-file
namefilter.dat,87,173,배춘직씨,inspection-text-partial,bango-file
namefilter.dat,88,175,김태선씨,inspection-text-partial,bango-file
namefilter.dat,89,177,신봉주씨,inspection-text-partial,bango-file
namefilter.dat,90,179,정사교씨,inspection-text-partial,bango-file
namefilter.dat,91,181,김선구사장,inspection-text-partial,bango-file
namefilter.dat,92,183,조구본부장,inspection-text-partial,bango-file
namefilter.dat,93,185,배춘직과장,inspection-text-partial,bango-file
namefilter.dat,94,187,김태선과장,inspection-text-partial,bango-file
namefilter.dat,95,189,신봉주과장,inspection-text-partial,bango-file
namefilter.dat,96,191,정사교과장,inspection-text-partial,bango-file
namefilter.dat,97,193,김선구사장님,inspection-text-partial,bango-file
namefilter.dat,98,195,조구본부장님,inspection-text-partial,bango-file
namefilter.dat,99,197,배춘직과장님,inspection-text-partial,bango-file
namefilter.dat,100,199,김태선과장님,inspection-text-partial,bango-file
namefilter.dat,101,201,신봉주과장님,inspection-text-partial,bango-file
namefilter.dat,102,203,정사교과장님,inspection-text-partial,bango-file
namefilter.dat,103,205,김선구입니다,inspection-text-partial,bango-file
namefilter.dat,104,207,조구입니다,inspection-text-partial,bango-file
namefilter.dat,105,209,배춘직입니다,inspection-text-partial,bango-file
namefilter.dat,106,211,김태선입니다,inspection-text-partial,bango-file
namefilter.dat,107,213,신봉주입니다,inspection-text-partial,bango-file
namefilter.dat,108,215,정사교입니다,inspection-text-partial,bango-file
namefilter.dat,109,217,김선구이에요,inspection-text-partial,bango-file
namefilter.dat,110,219,조구에요,inspection-text-partial,bango-file
namefilter.dat,111,221,배춘직이에요,inspection-text-partial,bango-file
namefilter.dat,112,223,김태선이에요,inspection-text-partial,bango-file
namefilter.dat,113,225,신봉주에요,inspection-text-partial,bango-file
namefilter.dat,114,227,정사교에요,inspection-text-partial,bango-file
namefilter.dat,115,229,아이닉스김선구,inspection-text-partial,bango-file
namefilter.dat,116,231,아이닉스조구,inspection-text-partial,bango-file
namefilter.dat,117,233,아이닉스배춘직,inspection-text-partial,bango-file
namefilter.dat,118,235,아이닉스김태선,inspection-text-partial,bango-file
namefilter.dat,119,237,아이닉스신봉주,inspection-text-partial,bango-file
namefilter.dat,120,239,아이닉스정사교,inspection-text-partial,bango-file
namefilter.dat,121,241,김선구아이닉스,inspection-text-partial,bango-file
namefilter.dat,122,243,조구아이닉스,inspection-text-partial,bango-file
namefilter.dat,123,245,배춘직아이닉스,inspection-text-partial,bango-file
namefilter.dat,124,247,김태선아이닉스,inspection-text-partial,bango-file
namefilter.dat,125,249,신봉주아이닉스,inspection-text-partial,bango-file
namefilter.dat,126,251,정사교아이닉스,inspection-text-partial,bango-file
namefilter.dat,127,253,kal,inspection-text-partial,bango-file
namefilter.dat,128,255,kalonline,inspection-text-partial,bango-file
namefilter.dat,129,257,kalgm,inspection-text-partial,bango-file
namefilter.dat,130,259,kalgame,inspection-text-partial,bango-file
namefilter.dat,131,261,kalgamemaster,inspection-text-partial,bango-file
namefilter.dat,132,263,kalmaster,inspection-text-partial,bango-file
namefilter.dat,133,265,kalonlinegm,inspection-text-partial,bango-file
namefilter.dat,134,267,kalonlinegame,inspection-text-partial,bango-file
namefilter.dat,135,269,support,inspection-text-partial,bango-file
namefilter.dat,136,271,kalsupport,inspection-text-partial,bango-file
namefilter.dat,137,273,gmsupport,inspection-text-partial,bango-file
namefilter.dat,138,275,gamesupport,inspection-text-partial,bango-file
namefilter.dat,139,277,supportgm,inspection-text-partial,bango-file
namefilter.dat,140,279,supportgame,inspection-text-partial,bango-file
namefilter.dat,141,281,supportmaster,inspection-text-partial,bango-file
namefilter.dat,142,283,mastersupport,inspection-text-partial,bango-file
namefilter.dat,143,285,gmmaster,inspection-text-partial,bango-file
namefilter.dat,144,287,gmkal,inspection-text-partial,bango-file
namefilter.dat,145,289,gmkalonline,inspection-text-partial,bango-file
namefilter.dat,146,291,gmonline,inspection-text-partial,bango-file
namefilter.dat,147,293,gm,inspection-text-partial,bango-file
namefilter.dat,148,295,gmaster,inspection-text-partial,bango-file
namefilter.dat,149,297,gamemaster,inspection-text-partial,bango-file
namefilter.dat,150,299,admin,inspection-text-partial,bango-file
namefilter.dat,151,301,admingm,inspection-text-partial,bango-file
namefilter.dat,152,303,adminmaster,inspection-text-partial,bango-file
namefilter.dat,153,305,gmadmin,inspection-text-partial,bango-file
namefilter.dat,154,307,gameadmin,inspection-text-partial,bango-file
namefilter.dat,155,309,administrator,inspection-text-partial,bango-file
namefilter.dat,156,311,inix,inspection-text-partial,bango-file
namefilter.dat,157,313,inixgamemaster,inspection-text-partial,bango-file
namefilter.dat,158,315,inixgm,inspection-text-partial,bango-file
namefilter.dat,159,317,inixonline,inspection-text-partial,bango-file
namefilter.dat,160,319,inixgame,inspection-text-partial,bango-file
namefilter.dat,161,321,inixmaster,inspection-text-partial,bango-file
namefilter.dat,162,323,inixsoft,inspection-text-partial,bango-file
namefilter.dat,163,325,inixsoftgm,inspection-text-partial,bango-file
namefilter.dat,164,327,gminix,inspection-text-partial,bango-file
namefilter.dat,165,329,gminixsoft,inspection-text-partial,bango-file
namefilter.dat,166,331,gminixonline,inspection-text-partial,bango-file
namefilter.dat,167,333,gminixmaster,inspection-text-partial,bango-file
namefilter.dat,168,335,masterinix,inspection-text-partial,bango-file
namefilter.dat,169,337,masterinixsoft,inspection-text-partial,bango-file
namefilter.dat,170,339,operator,inspection-text-partial,bango-file
namefilter.dat,171,341,inixoperator,inspection-text-partial,bango-file
namefilter.dat,172,343,operatorinix,inspection-text-partial,bango-file
namefilter.dat,173,345,gmoperator,inspection-text-partial,bango-file
namefilter.dat,174,347,operatorgm,inspection-text-partial,bango-file
namefilter.dat,175,349,operatormaster,inspection-text-partial,bango-file
namefilter.dat,176,351,masteroperator,inspection-text-partial,bango-file
namefilter.dat,177,353,hanin,inspection-text-partial,bango-file
namefilter.dat,178,355,naraeha,inspection-text-partial,bango-file
namefilter.dat,179,357,빚쏩勍,inspection-text-partial,bango-file
namefilter.dat,180,359,喬곡벌,inspection-text-partial,bango-file
namefilter.dat,181,361,侊소괜,inspection-text-partial,bango-file
namefilter.dat,182,363,솔헤주,inspection-text-partial,bango-file
namefilter.dat,183,365,鄧헤븐,inspection-text-partial,bango-file
namefilter.dat,184,367,뼝앞,inspection-text-partial,bango-file
namefilter.dat,185,369,喬바攣,inspection-text-partial,bango-file
namefilter.dat,186,371,쟀낀뉴,inspection-text-partial,bango-file
namefilter.dat,187,373,쭈맴,inspection-text-partial,bango-file
namefilter.dat,188,375,쉭행,inspection-text-partial,bango-file
namefilter.dat,189,377,喬뱅鳩,inspection-text-partial,bango-file
namefilter.dat,190,379,喬돠,inspection-text-partial,bango-file
namefilter.dat,191,381,쟀흩뻔,inspection-text-partial,bango-file
namefilter.dat,192,383,온헤嘉,inspection-text-partial,bango-file
namefilter.dat,193,385,빚郎곡,inspection-text-partial,bango-file
namefilter.dat,194,387,쟀汽룟,inspection-text-partial,bango-file
namefilter.dat,195,389,芥헤쥑,inspection-text-partial,bango-file
namefilter.dat,196,391,톼톡暾,inspection-text-partial,bango-file
namefilter.dat,197,393,珙볶깖,inspection-text-partial,bango-file
namefilter.dat,198,395,열료,inspection-text-partial,bango-file
namefilter.dat,199,397,됩랙,inspection-text-partial,bango-file
namefilter.dat,200,399,냈껍댐,inspection-text-partial,bango-file
namefilter.dat,201,401,쟀뱍銶,inspection-text-partial,bango-file
namefilter.dat,202,403,증�茅�,inspection-text-partial,bango-file
namefilter.dat,203,405,빽벌룡,inspection-text-partial,bango-file
namefilter.dat,204,407,냈뗌汲,inspection-text-partial,bango-file
namefilter.dat,205,409,땟극嶠,inspection-text-partial,bango-file
namefilter.dat,206,411,냥옹쌤,inspection-text-partial,bango-file
namefilter.dat,207,413,穉헬겜,inspection-text-partial,bango-file
namefilter.dat,208,415,꽐헤주,inspection-text-partial,bango-file
namefilter.dat,209,417,꽐뵨��,inspection-text-partial,bango-file
namefilter.dat,210,419,娘弩주,inspection-text-partial,bango-file
namefilter.dat,211,421,짭르譴,inspection-text-partial,bango-file
namefilter.dat,212,423,蕨瀘랙,inspection-text-partial,bango-file
namefilter.dat,213,425,믓糠覽,inspection-text-partial,bango-file
namefilter.dat,214,427,珙있홋,inspection-text-partial,bango-file
namefilter.dat,215,429,珙兩벌,inspection-text-partial,bango-file
namefilter.dat,216,431,쀼좁圖,inspection-text-partial,bango-file
namefilter.dat,217,433,증岳,inspection-text-partial,bango-file
namefilter.dat,218,435,증暾��,inspection-text-partial,bango-file
namefilter.dat,219,437,蠟접끗,inspection-text-partial,bango-file
namefilter.dat,220,439,蠟돠쉭,inspection-text-partial,bango-file
namefilter.dat,221,441,냈좁,inspection-text-partial,bango-file
namefilter.dat,222,443,鷺湛영,inspection-text-partial,bango-file
namefilter.dat,223,445,帶攣��,inspection-text-partial,bango-file
namefilter.dat,224,447,붕벌퓻,inspection-text-partial,bango-file
namefilter.dat,225,449,벋껍衿,inspection-text-partial,bango-file
namefilter.dat,226,451,꿀먼뇽,inspection-text-partial,bango-file
namefilter.dat,227,453,鄧텬懦,inspection-text-partial,bango-file
namefilter.dat,228,455,珙먼,inspection-text-partial,bango-file
namefilter.dat,229,457,其꼽비,inspection-text-partial,bango-file
namefilter.dat,230,459,부澹,inspection-text-partial,bango-file
namefilter.dat,231,461,졺밟죠,inspection-text-partial,bango-file
namefilter.dat,232,463,죔具질,inspection-text-partial,bango-file
namefilter.dat,233,465,쟀셨켐,inspection-text-partial,bango-file
namefilter.dat,234,467,땀밑몽,inspection-text-partial,bango-file
namefilter.dat,235,469,逕셩暾,inspection-text-partial,bango-file
namefilter.dat,236,471,聾?샘,inspection-text-partial,bango-file
namefilter.dat,237,473,쟀嘯헌,inspection-text-partial,bango-file
namefilter.dat,238,475,쟀屆鄲,inspection-text-partial,bango-file
namefilter.dat,239,477,넨뵈逕,inspection-text-partial,bango-file
namefilter.dat,240,479,蠟拱쾨,inspection-text-partial,bango-file
namefilter.dat,241,481,쉠뉴暾,inspection-text-partial,bango-file
namefilter.dat,242,483,刮숯契,inspection-text-partial,bango-file
namefilter.dat,243,485,喬老,inspection-text-partial,bango-file
namefilter.dat,244,487,쉭燈췽,inspection-text-partial,bango-file
namefilter.dat,245,489,쟀툐,inspection-text-partial,bango-file
namefilter.dat,246,491,링홍唐,inspection-text-partial,bango-file
namefilter.dat,247,493,黨湛꺼,inspection-text-partial,bango-file
namefilter.dat,248,495,珙옹,inspection-text-partial,bango-file
namefilter.dat,249,497,珙흩주,inspection-text-partial,bango-file
namefilter.dat,250,499,벴玩깝,inspection-text-partial,bango-file
namefilter.dat,251,501,꿀헤燈,inspection-text-partial,bango-file
namefilter.dat,252,503,鷺綾圖,inspection-text-partial,bango-file
namefilter.dat,253,505,謳銅瀘,inspection-text-partial,bango-file
namefilter.dat,254,507,증쟝亶,inspection-text-partial,bango-file
namefilter.dat,255,509,펼텬匡,inspection-text-partial,bango-file
namefilter.dat,256,511,쟀逞쬈,inspection-text-partial,bango-file
namefilter.dat,257,513,쟀되料,inspection-text-partial,bango-file
namefilter.dat,258,515,略븅龍,inspection-text-partial,bango-file
namefilter.dat,259,517,萄늉헌,inspection-text-partial,bango-file
namefilter.dat,260,519,링쌤,inspection-text-partial,bango-file
namefilter.dat,261,521,피柯,inspection-text-partial,bango-file
namefilter.dat,262,523,증빽헌,inspection-text-partial,bango-file
namefilter.dat,263,525,煖겜깥,inspection-text-partial,bango-file
