ita_azon,ita_name,ita_class,ita_type,ita_grade,ita_lvllim,slot_index,stat_name,value,raw_vector
639,Blood Dragon Suit of T Helmet,Thief,Helmet,G65,63,0,Strength,2,2|13|||||||||||10|41|4|1||||
639,Blood Dragon Suit of T Helmet,Thief,Helmet,G65,63,1,Health,13,2|13|||||||||||10|41|4|1||||
639,Blood Dragon Suit of T Helmet,Thief,Helmet,G65,63,12,Evasion,10,2|13|||||||||||10|41|4|1||||
639,Blood Dragon Suit of T Helmet,Thief,Helmet,G65,63,13,Defense,41,2|13|||||||||||10|41|4|1||||
639,Blood Dragon Suit of T Helmet,Thief,Helmet,G65,63,14,Absorb,4,2|13|||||||||||10|41|4|1||||
639,Blood Dragon Suit of T Helmet,Thief,Helmet,G65,63,15,Fire,1,2|13|||||||||||10|41|4|1||||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,0,Strength,2,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,1,Health,4,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,11,OTP,9,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,12,Evasion,61,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,13,Defense,28,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,14,Absorb,4,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,15,Fire,1,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,16,Ice,1,2|4||||||||||9|61|28|4|1|1|1||
640,Blood Dragon Suit of T Shorts,Thief,Shorts,G65,64,17,Lightening,1,2|4||||||||||9|61|28|4|1|1|1||
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,0,Strength,2,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,1,Health,9,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,4,Agility,1,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,11,OTP,5,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,12,Evasion,12,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,13,Defense,66,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,14,Absorb,8,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,15,Fire,1,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,16,Ice,1,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,17,Lightening,1,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,18,NonElemental,1,2|9|||1|||||||5|12|66|8|1|1|1|1|1
641,Blood Dragon Suit of T,Thief,Armor,G65b,65,19,Curse,1,2|9|||1|||||||5|12|66|8|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,0,Strength,1,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,1,Health,7,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,11,OTP,6,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,12,Evasion,61,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,13,Defense,28,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,14,Absorb,6,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,15,Fire,1,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,16,Ice,1,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,17,Lightening,1,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,18,NonElemental,1,1|7||||||||||6|61|28|6|1|1|1|1|1
642,Blood Dragon Suit of T Shorts,Thief,Shorts,G65b,64,19,Curse,1,1|7||||||||||6|61|28|6|1|1|1|1|1
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,1,Health,1,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,2,Intelligence,10,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,3,Wisdom,3,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,5,HP,450,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,6,MP,300,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,7,PDMin,235,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,8,PDMax,255,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,9,MDMin,435,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,10,MDMax,505,|1|10|3||450|300|235|255|435|505|77
643,Red Dragon Imperial Stick of Immortality,Magician,Stick,G65,65,11,OTP,77,|1|10|3||450|300|235|255|435|505|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,2,Intelligence,15,||15||||600|249|259|465|535|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,6,MP,600,||15||||600|249|259|465|535|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,7,PDMin,249,||15||||600|249|259|465|535|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,8,PDMax,259,||15||||600|249|259|465|535|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,9,MDMin,465,||15||||600|249|259|465|535|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,10,MDMax,535,||15||||600|249|259|465|535|77
644,Blood Dragon Imperial Stick of Pain,Magician,Stick,G65,65,11,OTP,77,||15||||600|249|259|465|535|77
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,3,Wisdom,19,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,4,Agility,10,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,6,MP,750,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,7,PDMin,207,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,8,PDMax,217,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,9,MDMin,385,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,10,MDMax,455,|||19|10||750|207|217|385|455|79
645,Blood Dragon Imperial Stick of Ruin,Magician,Stick,G65,65,11,OTP,79,|||19|10||750|207|217|385|455|79
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,0,Strength,7,7|4|||3|650||456|533|||89
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,1,Health,4,7|4|||3|650||456|533|||89
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,4,Agility,3,7|4|||3|650||456|533|||89
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,5,HP,650,7|4|||3|650||456|533|||89
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,7,PDMin,456,7|4|||3|650||456|533|||89
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,8,PDMax,533,7|4|||3|650||456|533|||89
646,Imperial Blood Dragons Sword,Knight,Sw.1H,G70,70,11,OTP,89,7|4|||3|650||456|533|||89
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,0,Strength,11,11|3|||0|600||715|791|||88
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,1,Health,3,11|3|||0|600||715|791|||88
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,4,Agility,0,11|3|||0|600||715|791|||88
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,5,HP,600,11|3|||0|600||715|791|||88
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,7,PDMin,715,11|3|||0|600||715|791|||88
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,8,PDMax,791,11|3|||0|600||715|791|||88
647,Imp. Blood Dragons Giant Sword,Knight,Sw.2H,G70,70,11,OTP,88,11|3|||0|600||715|791|||88
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,0,Strength,1,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,1,Health,2,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,4,Agility,11,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,5,HP,500,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,6,MP,100,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,7,PDMin,450,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,8,PDMax,526,1|2|||11|500|100|450|526|||87
648,Imperial Blood Dragons Bow,Archer,Bow,G70,70,11,OTP,87,1|2|||11|500|100|450|526|||87
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,2,Intelligence,11,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,3,Wisdom,5,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,5,HP,550,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,6,MP,350,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,7,PDMin,248,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,8,PDMax,258,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,9,MDMin,503,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,10,MDMax,573,||11|5||550|350|248|258|503|573|80
649,Blood Dragons Imperial Stick Of pain,Magician,Stick,G70,70,11,OTP,80,||11|5||550|350|248|258|503|573|80
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,2,Intelligence,28,||28||||650|273|283|540|610|78
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,6,MP,650,||28||||650|273|283|540|610|78
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,7,PDMin,273,||28||||650|273|283|540|610|78
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,8,PDMax,283,||28||||650|273|283|540|610|78
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,9,MDMin,540,||28||||650|273|283|540|610|78
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,10,MDMax,610,||28||||650|273|283|540|610|78
650,Blood Dragons Imperial Stick of Ruin,Magician,Stick,G70,70,11,OTP,78,||28||||650|273|283|540|610|78
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,3,Wisdom,21,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,4,Agility,12,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,6,MP,850,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,7,PDMin,227,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,8,PDMax,237,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,9,MDMin,450,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,10,MDMax,520,|||21|12||850|227|237|450|520|82
651,Blood Dragons Imperial Stick of Hell,Magician,Stick,G70,70,11,OTP,82,|||21|12||850|227|237|450|520|82
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,0,Strength,7,7|4|||3|650||638|746|||89
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,1,Health,4,7|4|||3|650||638|746|||89
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,4,Agility,3,7|4|||3|650||638|746|||89
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,5,HP,650,7|4|||3|650||638|746|||89
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,7,PDMin,638,7|4|||3|650||638|746|||89
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,8,PDMax,746,7|4|||3|650||638|746|||89
652,Imperial Blood Dragons Dagger,Thief,Dagger,G70,70,11,OTP,89,7|4|||3|650||638|746|||89
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,2,Intelligence,11,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,3,Wisdom,5,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,6,MP,300,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,7,PDMin,245,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,8,PDMax,255,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,9,MDMin,462,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,10,MDMax,532,||11|5|||300|245|255|462|532|77
653,Dragons Imperial Stick of Immortality,Magician,Stick,G65,65,11,OTP,77,||11|5|||300|245|255|462|532|77
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,1,Health,2,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,2,Intelligence,3,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,3,Wisdom,9,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,5,HP,450,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,6,MP,250,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,7,PDMin,259,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,8,PDMax,266,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,9,MDMin,539,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,10,MDMax,616,|2|3|9||450|250|259|266|539|616|78
654,Imperial Blood Dragons Stick,Magician,Stick,G70,70,11,OTP,78,|2|3|9||450|250|259|266|539|616|78
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,2,Intelligence,12,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,3,Wisdom,8,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,6,MP,350,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,7,PDMin,268,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,8,PDMax,278,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,9,MDMin,530,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,10,MDMax,600,||12|8|||350|268|278|530|600|80
655,Red Dragons Imperial Stick of Immortality,Magician,Stick,G70,70,11,OTP,80,||12|8|||350|268|278|530|600|80
656,Heavenly Executioner Shield,Knight,Shield,G70,70,12,Evasion,14,||||||||||||14|56|4
656,Heavenly Executioner Shield,Knight,Shield,G70,70,13,Defense,56,||||||||||||14|56|4
656,Heavenly Executioner Shield,Knight,Shield,G70,70,14,Absorb,4,||||||||||||14|56|4
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,0,Strength,8,8|4|||4|750||480|550|||92
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,1,Health,4,8|4|||4|750||480|550|||92
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,4,Agility,4,8|4|||4|750||480|550|||92
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,5,HP,750,8|4|||4|750||480|550|||92
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,7,PDMin,480,8|4|||4|750||480|550|||92
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,8,PDMax,550,8|4|||4|750||480|550|||92
657,Heavenly Executioner Sword,Knight,Sw.1H,G75,75,11,OTP,92,8|4|||4|750||480|550|||92
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,0,Strength,13,13|3|||0|700||700|770|||91
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,1,Health,3,13|3|||0|700||700|770|||91
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,4,Agility,0,13|3|||0|700||700|770|||91
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,5,HP,700,13|3|||0|700||700|770|||91
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,7,PDMin,700,13|3|||0|700||700|770|||91
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,8,PDMax,770,13|3|||0|700||700|770|||91
658,Heavenly Executioner Giant Sword,Knight,Sw.2H,G75,75,11,OTP,91,13|3|||0|700||700|770|||91
659,Heavenly Executioner Bow,Archer,Bow,G75,75,0,Strength,1,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,1,Health,2,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,4,Agility,13,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,5,HP,550,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,6,MP,150,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,7,PDMin,475,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,8,PDMax,545,1|2|||13|550|150|475|545|||90
659,Heavenly Executioner Bow,Archer,Bow,G75,75,11,OTP,90,1|2|||13|550|150|475|545|||90
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,0,Strength,8,8|4|||4|750||672|770|||100
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,1,Health,4,8|4|||4|750||672|770|||100
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,4,Agility,4,8|4|||4|750||672|770|||100
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,5,HP,750,8|4|||4|750||672|770|||100
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,7,PDMin,672,8|4|||4|750||672|770|||100
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,8,PDMax,770,8|4|||4|750||672|770|||100
660,Heavenly Executioner Dagger,Thief,Dagger,G75,75,11,OTP,100,8|4|||4|750||672|770|||100
661,Heavenly Executioner Stick,Magician,Stick,G75,75,1,Health,3,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,2,Intelligence,10,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,3,Wisdom,3,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,4,Agility,0,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,5,HP,550,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,6,MP,300,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,7,PDMin,252,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,8,PDMax,262,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,9,MDMin,560,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,10,MDMax,630,|3|10|3|0|550|300|252|262|560|630|81
661,Heavenly Executioner Stick,Magician,Stick,G75,75,11,OTP,81,|3|10|3|0|550|300|252|262|560|630|81
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,2,Intelligence,29,||29||||300|282|292|600|670|79
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,6,MP,300,||29||||300|282|292|600|670|79
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,7,PDMin,282,||29||||300|282|292|600|670|79
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,8,PDMax,292,||29||||300|282|292|600|670|79
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,9,MDMin,600,||29||||300|282|292|600|670|79
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,10,MDMax,670,||29||||300|282|292|600|670|79
662,Heavenly Executioner Stick of Ruin,Magician,Stick,G75,75,11,OTP,79,||29||||300|282|292|600|670|79
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,1,Health,2,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,3,Wisdom,20,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,4,Agility,10,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,6,MP,750,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,7,PDMin,232,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,8,PDMax,242,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,9,MDMin,500,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,10,MDMax,570,|2||20|10||750|232|242|500|570|83
663,Heavenly Executioner Stick of Hell,Magician,Stick,G75,75,11,OTP,83,|2||20|10||750|232|242|500|570|83
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,0,Strength,8,8|4|||4|750||519|596|||92
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,1,Health,4,8|4|||4|750||519|596|||92
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,4,Agility,4,8|4|||4|750||519|596|||92
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,5,HP,750,8|4|||4|750||519|596|||92
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,7,PDMin,519,8|4|||4|750||519|596|||92
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,8,PDMax,596,8|4|||4|750||519|596|||92
664,Heavenly Executioner Sword (Imperial),Knight,Sw.1H,G75,75,11,OTP,92,8|4|||4|750||519|596|||92
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,0,Strength,13,13|3|||0|700||770|846|||91
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,1,Health,3,13|3|||0|700||770|846|||91
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,4,Agility,0,13|3|||0|700||770|846|||91
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,5,HP,700,13|3|||0|700||770|846|||91
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,7,PDMin,770,13|3|||0|700||770|846|||91
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,8,PDMax,846,13|3|||0|700||770|846|||91
665,Heavenly Executioner Giant Sword (Imperial),Knight,Sw.2H,G75,75,11,OTP,91,13|3|||0|700||770|846|||91
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,0,Strength,1,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,1,Health,2,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,4,Agility,13,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,5,HP,550,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,6,MP,150,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,7,PDMin,521,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,8,PDMax,596,1|2|||13|550|150|521|596|||90
666,Heavenly Executioner Bow (Imperial),Archer,Bow,G75,75,11,OTP,90,1|2|||13|550|150|521|596|||90
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,0,Strength,8,8|4|||4|750||726|834|||92
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,1,Health,4,8|4|||4|750||726|834|||92
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,4,Agility,4,8|4|||4|750||726|834|||92
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,5,HP,750,8|4|||4|750||726|834|||92
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,7,PDMin,726,8|4|||4|750||726|834|||92
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,8,PDMax,834,8|4|||4|750||726|834|||92
667,Heavenly Executioner Dagger (Imperial),Thief,Dagger,G75,75,11,OTP,92,8|4|||4|750||726|834|||92
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,1,Health,3,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,2,Intelligence,10,|3|10|3|0|550|300|286|290|616|693|81
